element,id,geometry
way,1322953696,"LINESTRING (432025.97939786303 4583620.390681282, 432025.79920402984 4583597.631540216, 432024.8749295162 4583513.414040026, 432024.7296635068 4583497.9380399855)"
way,1322953697,"LINESTRING (432024.7296635068 4583497.9380399855, 432024.70882193174 4583495.717666982, 432024.8041252321 4583487.167583257, 432024.80673929973 4583482.992889769)"
way,1322994122,"LINESTRING (431562.55679302523 4583968.278129271, 431575.4513754092 4583954.5885619745, 431585.91498666885 4583943.719909563, 431587.2975653241 4583942.296782561, 431632.6390848057 4583895.369734019, 431641.80626571726 4583886.178837241)"
way,1322994123,"LINESTRING (431548.24517427926 4583982.391923152, 431556.7235110166 4583973.751465396, 431562.55679302523 4583968.278129271)"
way,1322994124,"LINESTRING (431472.0130181124 4584061.576992398, 431481.3617336815 4584051.296081694, 431537.79845923645 4583992.38334675, 431548.24517427926 4583982.391923152)"
way,1322994125,"LINESTRING (431455.6863478025 4584078.252608678, 431460.4880545365 4584073.3218896305, 431464.0391876636 4584069.624327225, 431472.0130181124 4584061.576992398)"
way,1322994126,"LINESTRING (431752.89310726814 4584358.601466189, 431762.01871907496 4584367.220096106, 431801.0810873796 4584405.489998247, 431811.40786865866 4584415.629569042, 431855.87291715166 4584457.812596673, 431887.25139810634 4584489.73782289, 431889.3111294264 4584491.883503016, 431963.55900576216 4584565.363577464, 432005.4026999799 4584606.306404861, 432019.58621135267 4584620.429276642, 432028.70834502566 4584629.636716767)"
way,1322994127,"LINESTRING (431442.44453038694 4584056.105616655, 431456.14420701045 4584069.221639169, 431460.4880545365 4584073.3218896305, 431466.1244132109 4584078.853281727)"
way,1322994128,"LINESTRING (431378.4219874265 4584157.681651205, 431387.66468318895 4584148.589624956, 431446.3726641218 4584087.811536091, 431455.6863478025 4584078.252608678)"
way,1322994129,"LINESTRING (431361.8058380756 4584174.637806569, 431371.374830725 4584164.698846441, 431374.7377328577 4584161.436034129, 431378.4219874265 4584157.681651205)"
way,1322994130,"LINESTRING (431287.01648799307 4584253.045158199, 431295.7492979944 4584243.980053059, 431352.7175543557 4584184.139210048, 431361.8058380756 4584174.637806569)"
way,1322994131,"LINESTRING (431269.3373066192 4584271.566030116, 431277.7864159209 4584262.559109704, 431280.6259222427 4584259.645408665, 431287.01648799307 4584253.045158199)"
way,1322994132,"LINESTRING (431191.91341593565 4584350.4879575195, 431200.80352842674 4584341.28800172, 431259.82562926697 4584281.349148314, 431269.3373066192 4584271.566030116)"
way,1322994133,"LINESTRING (431175.38257680694 4584367.532577154, 431180.76348554995 4584362.018805894, 431184.2483111803 4584358.410551825, 431191.91341593565 4584350.4879575195)"
way,1322994134,"LINESTRING (431094.38592813676 4584453.7730659945, 431101.4665985897 4584446.821884473, 431101.4526862218 4584442.725050286, 431106.803113471 4584437.533494877, 431165.4651914234 4584377.697181282, 431175.38257680694 4584367.532577154)"
way,1322994135,"LINESTRING (431084.363396907 4584464.282978017, 431091.14188780205 4584457.201427691, 431094.38592813676 4584453.7730659945)"
way,1322994140,"LINESTRING (431005.1110867774 4584542.125234535, 431014.77632694226 4584531.862875017, 431071.2688372478 4584473.456497483, 431076.8014067146 4584468.085538233, 431084.363396907 4584464.282978017)"
way,1322994141,"LINESTRING (430989.5242031235 4584558.139839925, 430994.185724718 4584553.476599992, 430997.8768802007 4584549.610917782, 430999.8871326799 4584547.415589825, 431005.1110867774 4584542.125234535)"
way,1322994142,"LINESTRING (430906.6778402952 4584467.630928079, 430914.43964015413 4584475.140133755, 430972.3800421713 4584531.800675514, 430975.5977881941 4584535.267407519, 430978.44957444543 4584538.049250436)"
way,1322994143,"LINESTRING (430889.83400712354 4584450.915297634, 430897.159009168 4584459.072623155, 430906.6778402952 4584467.630928079)"
way,1322994144,"LINESTRING (430958.1402990808 4584587.395436715, 430977.4878010076 4584567.803079996, 430980.45105916285 4584564.743737075, 430982.0814957588 4584563.917681339, 430985.74164792255 4584562.061912449, 430987.8025702691 4584559.921612376)"
way,1322994145,"LINESTRING (430952.9781232587 4584596.526841242, 430954.48444410716 4584594.958068653, 430956.5896583971 4584590.452419483, 430958.1402990808 4584587.395436715)"
way,1322994146,"LINESTRING (430867.2067916635 4584683.770408346, 430888.1470343578 4584662.086346081, 430895.5643571672 4584654.543284435)"
way,1322994147,"LINESTRING (430895.5643571672 4584654.543284435, 430904.05772955203 4584645.890772967, 430912.12974362954 4584637.753026688)"
way,1322994148,"LINESTRING (430856.67932623933 4584694.729591692, 430859.8407359788 4584691.424040066, 430867.2067916635 4584683.770408346)"
way,1322994149,"LINESTRING (430994.185724718 4584553.476599992, 430999.8751959391 4584559.318007896)"
way,1322994150,"LINESTRING (430978.44957444543 4584538.049250436, 430987.9332954264 4584547.329681894, 430990.7429647854 4584550.078622306, 430994.185724718 4584553.476599992)"
way,1322998747,"LINESTRING (431829.57672493573 4584773.881283675, 431824.21168825176 4584773.110197096, 431798.2534622746 4584747.718184569, 431795.21757982514 4584744.871143749)"
way,1322998748,"LINESTRING (431795.21757982514 4584744.871143749, 431790.80651356536 4584740.671408369, 431786.5134970616 4584736.58159193)"
way,1322998749,"LINESTRING (431786.5134970616 4584736.58159193, 431751.65777952864 4584702.81319938)"
way,1322998750,"LINESTRING (431751.65777952864 4584702.81319938, 431750.48484518315 4584701.636250216, 431749.3882820937 4584700.580712807)"
way,1322998751,"LINESTRING (431361.22559657134 4584736.7600203175, 431357.7356131556 4584744.220944224, 431353.4806767544 4584748.580315527, 431325.45026658324 4584778.080086953, 431294.0290823529 4584810.487804095, 431276.01599049434 4584827.146588793, 431269.1497065782 4584832.885357505, 431257.42302617844 4584846.986354513, 431232.2675897675 4584871.973636998, 431202.07774154533 4584902.815672732, 431187.47639004217 4584917.8323440915)"
way,1322998752,"LINESTRING (431571.4644629477 4584520.6839232305, 431563.76612542226 4584528.650838533, 431562.63293771696 4584529.916175998, 431553.86609485693 4584538.914668188)"
way,1323017653,"LINESTRING (431165.20477662334 4584545.475407957, 431161.39736417006 4584549.430931462, 431160.730869341 4584553.178943188, 431157.3378786069 4584556.7641329, 431100.52427215717 4584614.806506347, 431083.30341475987 4584632.157706591)"
way,1323017654,"LINESTRING (431181.50420908077 4584528.754934466, 431177.88352492015 4584532.131323511, 431173.5710097636 4584536.591272082, 431165.20477662334 4584545.475407957)"
way,1323017655,"LINESTRING (431177.88352492015 4584532.131323511, 431173.9178968103 4584528.238601168, 431166.75095111097 4584523.47698452, 431163.75661905063 4584520.640909903, 431107.78028511396 4584467.313251072, 431101.9757213276 4584461.67270692, 431101.4665985897 4584446.821884473)"
way,1323017656,"LINESTRING (431190.489208844 4584544.513351008, 431182.25339352357 4584536.342189045, 431177.88352492015 4584532.131323511)"
way,1323017657,"LINESTRING (431271.36445498647 4584623.330591363, 431264.02882286045 4584618.3928364245, 431261.13517905155 4584615.589075424, 431200.05583846825 4584556.391342317, 431196.2344314453 4584552.719295319, 431190.489208844 4584544.513351008)"
way,1323017658,"LINESTRING (431287.04054486984 4584638.681411872, 431278.04778078664 4584629.995493502, 431271.36445498647 4584623.330591363)"
way,1323017659,"LINESTRING (431326.8246834482 4584680.661411154, 431295.5227226153 4584649.936953894, 431292.61979730375 4584647.033342805, 431287.04054486984 4584638.681411872)"
way,1323017660,"LINESTRING (431331.4311339028 4584685.158794644, 431329.1364251921 4584682.926676087, 431326.8246834482 4584680.661411154)"
way,1323017661,"LINESTRING (431553.86609485693 4584538.914668188, 431551.04342849134 4584544.492794717, 431546.72458251694 4584550.0739668375, 431488.0017266048 4584609.8411284285, 431479.5655026107 4584618.425780246)"
way,1323017662,"LINESTRING (431373.5355143324 4584724.185871282, 431368.8506883513 4584729.048938274, 431361.22559657134 4584736.7600203175)"
way,1323017663,"LINESTRING (431373.5355143324 4584724.185871282, 431369.1227121592 4584719.830963429, 431360.55795338063 4584713.949918323, 431358.9461395507 4584712.333077175, 431331.4311339028 4584685.158794644)"
way,1323017664,"LINESTRING (431386.07440668234 4584736.646581985, 431378.2016756281 4584728.815952183, 431373.5355143324 4584724.185871282)"
way,1323017665,"LINESTRING (431440.5635905464 4584797.540372468, 431393.6372803031 4584747.944257191, 431390.9946812696 4584745.160272446, 431387.83071134135 4584738.517425859, 431386.07440668234 4584736.646581985)"
way,1323017666,"LINESTRING (431444.8193992439 4584802.096661192, 431442.7168840817 4584799.851584728, 431440.5635905464 4584797.540372468)"
way,1323027673,"LINESTRING (432496.93001504894 4584904.514460064, 432491.160017008 4584898.839198245, 432452.0680734854 4584861.198816763, 432431.21250854735 4584840.44237605, 432414.0854927617 4584822.460202423, 432414.1888061811 4584818.306770459)"
way,1323027674,"LINESTRING (432414.1888061811 4584818.306770459, 432406.78028641274 4584810.826004223, 432402.3695182116 4584806.614798649)"
way,1323027675,"LINESTRING (432501.2571970975 4584908.7376037445, 432496.93001504894 4584904.514460064)"
way,1323028305,"LINESTRING (431827.92304619745 4583692.722292835, 431834.19132209587 4583686.345760999)"
way,1323028306,"LINESTRING (431865.52941847115 4583654.985052612, 431869.64572322695 4583650.893782966, 431874.7026369093 4583645.483530389)"
way,1323223020,"LINESTRING (434743.1496059248 4584691.127314005, 434743.05631336453 4584695.613676895, 434742.91492717556 4584699.400998412)"
way,1323223785,"LINESTRING (431947.61944111413 4586038.310128502, 431982.24050664227 4586033.6544828, 431990.6342831134 4586032.232137183, 432037.09249763924 4586026.177575451, 432040.66073022503 4586026.1551652225, 432050.8791196253 4586030.367123296, 432058.32507505483 4586030.352720826, 432065.31968769047 4586030.331460519, 432076.7740457885 4586030.00187335)"
way,1323223786,"LINESTRING (431928.392640592 4586027.932127141, 431938.0378531659 4586033.392843165, 431947.61944111413 4586038.310128502)"
way,1323286474,"LINESTRING (428610.52041471185 4583593.155847262, 428520.96158397134 4583518.750107296, 428498.0267381505 4583499.790600613, 428441.7498179388 4583453.558580394, 428438.6649746824 4583451.024278236)"
way,1323286475,"LINESTRING (428377.25648566487 4583400.801975356, 428372.73886721185 4583397.104956297, 428364.4986216385 4583390.635711651)"
way,1323286477,"LINESTRING (428429.53713815816 4583443.553362888, 428390.000120015 4583411.223769765, 428377.25648566487 4583400.801975356)"
way,1323286478,"LINESTRING (428438.6649746824 4583451.024278236, 428433.93668100855 4583447.151656508, 428429.53713815816 4583443.553362888)"
way,1323286479,"LINESTRING (428387.7627430913 4583390.405630196, 428399.39273687697 4583399.80587762, 428438.30262611405 4583431.275687733)"
way,1323286480,"LINESTRING (428438.30262611405 4583431.275687733, 428443.9755076292 4583435.982804262, 428449.4639285377 4583440.636232759)"
way,1323286481,"LINESTRING (428449.4639285377 4583440.636232759, 428451.1079237068 4583442.030066509, 428508.67786395305 4583489.670573523, 428511.01255562174 4583491.590544103)"
way,1323286482,"LINESTRING (428511.01255562174 4583491.590544103, 428519.34834169166 4583498.447611525, 428528.5615802485 4583506.11764749)"
way,1323286483,"LINESTRING (428528.5615802485 4583506.11764749, 428530.6770587635 4583507.851037365, 428599.81811061717 4583565.015431265, 428620.6705935437 4583582.252612132)"
way,1323286484,"LINESTRING (428620.6705935437 4583582.252612132, 428626.0006662038 4583586.130524101, 428627.73501303996 4583587.368064813)"
way,1323286486,"LINESTRING (428627.73501303996 4583587.368064813, 428629.76455499965 4583588.869167624, 428632.77152378653 4583591.148948307, 428669.5439686156 4583614.61359085, 428674.34702762996 4583616.764667226, 428675.80599465047 4583617.205518551)"
way,1323286487,"LINESTRING (428675.80599465047 4583617.205518551, 428677.2152442531 4583617.691271667, 428679.08577497985 4583618.327923363)"
way,1323286488,"LINESTRING (428680.27714083466 4583618.7603081865, 428675.75932549516 4583623.50135536, 428669.72481605806 4583629.578597098)"
way,1323286490,"LINESTRING (428718.6825347675 4583645.084778104, 428714.23998784844 4583643.884978338, 428707.6241330877 4583641.862752375)"
way,1323286491,"LINESTRING (428730.4688205373 4583648.366274488, 428724.5668828799 4583646.681198663, 428718.6825347675 4583645.084778104)"
way,1323286492,"LINESTRING (428741.4491645116 4583634.312903131, 428754.1095103257 4583634.665759826, 428766.7710556841 4583635.1407593265)"
way,1323286493,"LINESTRING (428766.7710556841 4583635.1407593265, 428769.6562487092 4583635.245614308)"
way,1323286495,"LINESTRING (428707.6241330877 4583641.862752375, 428674.1951906404 4583631.055669762, 428669.72481605806 4583629.578597098, 428660.95675859577 4583626.334081759, 428647.5389208298 4583619.526929043, 428637.86556516006 4583613.493415645, 428619.6141111568 4583600.594011644, 428617.6085532634 4583598.981645661)"
way,1323286496,"LINESTRING (428617.6085532634 4583598.981645661, 428614.70959474694 4583596.634188722, 428610.52041471185 4583593.155847262)"
way,1323292277,"LINESTRING (431646.9557682667 4584443.127776073, 431643.494973354 4584449.300340543, 431635.8396332164 4584457.4111063415, 431614.85238523426 4584478.83801601, 431582.2029358106 4584512.455124271, 431579.0343383451 4584515.92696182, 431574.22144958784 4584517.882145228, 431571.4644629477 4584520.6839232305)"
way,1323292278,"LINESTRING (431653.5697522065 4584436.2703753915, 431651.3101024348 4584438.634414153, 431646.9557682667 4584443.127776073)"
way,1323292279,"LINESTRING (431653.5697522065 4584436.2703753915, 431640.9841367468 4584424.176042153, 431580.90802516526 4584364.821337167, 431558.5334058489 4584342.072077881, 431540.1283608533 4584325.425237766, 431480.8152566366 4584267.37426149, 431473.7961077849 4584258.8026569225)"
way,1323292280,"LINESTRING (431663.9134182238 4584446.409580449, 431657.49974190164 4584439.952737209, 431653.5697522065 4584436.2703753915)"
way,1323292281,"LINESTRING (431559.558308792 4584170.1788283745, 431564.73865037836 4584175.237182034, 431569.35907347547 4584177.658348177, 431609.50387435395 4584215.261949388, 431632.06452808296 4584236.444105252, 431647.4356608547 4584251.365565809, 431665.4904988479 4584270.769492238, 431727.411245044 4584331.606383736, 431733.0415640188 4584337.426708644, 431736.1229149171 4584342.416150477, 431740.32424691034 4584346.506804529)"
way,1323292282,"LINESTRING (431740.32424691034 4584346.506804529, 431744.65115667693 4584350.618482763, 431752.89310726814 4584358.601466189)"
way,1323292283,"LINESTRING (431740.32424691034 4584346.506804529, 431732.7609921555 4584357.314590583, 431727.86098905164 4584362.457012853, 431665.08698173775 4584427.2793580415, 431660.714239163 4584431.595239083, 431655.58995262685 4584434.219478255, 431653.5697522065 4584436.2703753915)"
way,1323292284,"LINESTRING (431751.46744856687 4584335.054621205, 431745.3831807087 4584341.373995776, 431740.32424691034 4584346.506804529)"
way,1323292285,"LINESTRING (431787.62488578504 4584300.972256071, 431786.0604448102 4584302.608014196, 431762.6564912811 4584326.688620817, 431756.44630989974 4584332.953658075, 431751.46744856687 4584335.054621205)"
way,1323292286,"LINESTRING (431799.31193146715 4584288.671208729, 431793.9647753143 4584294.273013357, 431787.62488578504 4584300.972256071)"
way,1323292287,"LINESTRING (431829.04489598214 4584255.815384096, 431825.65917784127 4584261.110021296, 431820.50118992827 4584266.388040905, 431800.677557488 4584287.226075127, 431799.31193146715 4584288.671208729)"
way,1323292288,"LINESTRING (431843.6812115234 4584240.677619126, 431837.4484234804 4584247.2203673525, 431829.04489598214 4584255.815384096)"
way,1323294568,"LINESTRING (432432.8173823496 4584799.258015754, 432433.52947534085 4584797.641455434, 432433.86098110816 4584794.651693781, 432434.76149994065 4584790.83501003, 432437.5597682436 4584785.268568878, 432446.7681613904 4584776.033879692, 432464.46338535025 4584758.15972127, 432488.6670842 4584732.808202872, 432492.21384217567 4584728.622660486, 432498.648541088 4584726.686274331)"
way,1323294569,"LINESTRING (432498.648541088 4584726.686274331, 432508.3764852907 4584716.680726389, 432515.999379096 4584708.604505712)"
way,1323294570,"LINESTRING (432515.999379096 4584708.604505712, 432518.3921150812 4584706.150676581, 432519.7243735254 4584701.11977002, 432523.6746162558 4584697.174745471, 432581.43752661423 4584635.837375172, 432584.94704270817 4584632.129650175, 432593.6809755674 4584629.35032935)"
way,1323294571,"LINESTRING (432593.6809755674 4584629.35032935, 432602.2666473243 4584620.521349403, 432610.3981331305 4584612.285058897)"
way,1323294572,"LINESTRING (432687.2529143528 4584531.085539202, 432693.26910328376 4584525.4670800315, 432695.49882585614 4584523.447839014)"
way,1324448977,"LINESTRING (426691.5323171662 4583632.30233466, 426687.90099235525 4583636.125229097, 426681.8268790629 4583644.7360565355, 426666.24187778926 4583661.870397876, 426654.63834092533 4583674.2567627365, 426646.94968977314 4583681.929114208, 426635.5467946403 4583692.659127574, 426625.5139841662 4583701.6432042625, 426604.1491899526 4583719.269272303, 426597.0996513461 4583724.0040011965, 426584.5783507178 4583729.127301109)"
way,1324448978,"LINESTRING (426704.8819439558 4583621.441680278, 426700.1493632138 4583627.141023166, 426696.5886127541 4583631.329598584, 426691.5323171662 4583632.30233466)"
way,1324448979,"LINESTRING (426794.78965032916 4583501.1414405955, 426793.229277044 4583503.089139786, 426785.9116400019 4583511.934503867, 426783.8564623361 4583517.862089572, 426763.61569140956 4583543.392752134, 426709.4296645411 4583614.82266044, 426706.8103379344 4583618.690817818, 426704.8819439558 4583621.441680278)"
way,1324448980,"LINESTRING (426807.2419229725 4583485.826643007, 426801.5699039 4583492.889977939, 426795.91326786525 4583499.819925895, 426794.78965032916 4583501.1414405955)"
way,1324448982,"LINESTRING (426960.12497869716 4583330.11773641, 426954.5265004451 4583335.381513822, 426949.6948598335 4583340.415500579)"
way,1324448984,"LINESTRING (426949.6948598335 4583340.415500579, 426926.6855273045 4583362.609388603, 426912.3789964904 4583375.655459051, 426906.3890411202 4583381.056462652, 426900.3557959076 4583385.4808430355)"
way,1324448986,"LINESTRING (427101.74903967883 4583290.296603487, 427095.1853771636 4583290.218334601, 427051.3576185966 4583294.090489504, 427030.50335985754 4583297.886847651, 427008.05098945455 4583304.042108058, 426996.1356756396 4583308.836574933, 426975.9045927461 4583318.8778058365, 426963.23790582933 4583327.088528971, 426960.12497869716 4583330.11773641)"
way,1324448987,"LINESTRING (427112.3985992425 4583290.145005036, 427108.03560921765 4583290.255534104, 427101.74903967883 4583290.296603487)"
way,1324448988,"LINESTRING (427139.2038387207 4583289.508883952, 427127.5434489411 4583289.737231945, 427120.5648279708 4583289.962896568, 427117.4056062274 4583290.061306561)"
way,1324448989,"LINESTRING (427117.4056062274 4583290.061306561, 427112.3985992425 4583290.145005036)"
way,1324448990,"LINESTRING (427266.96958382585 4583286.4703585105, 427254.3870795574 4583286.452393761, 427149.781688964 4583287.215181937, 427144.4498879332 4583287.424258365, 427139.2038387207 4583289.508883952)"
way,1324448991,"LINESTRING (427284.8770918811 4583286.434878474, 427280.9817857403 4583286.496195598, 427266.96958382585 4583286.4703585105)"
way,1324448992,"LINESTRING (427426.26714033197 4583287.259464178, 427421.4184374515 4583285.620398311, 427399.115950115 4583285.910553995, 427304.5622761565 4583286.092920909, 427284.8770918811 4583286.434878474)"
way,1324448993,"LINESTRING (427447.07605237246 4583287.261929235, 427437.8457171388 4583287.210064916, 427429.10112255113 4583287.242168988, 427426.26714033197 4583287.259464178)"
way,1324448994,"LINESTRING (427503.61824771843 4583287.384100502, 427500.04123241967 4583284.999455275, 427488.3023783719 4583284.906020861, 427452.2674512975 4583285.555577915, 427447.07605237246 4583287.261929235)"
way,1324448995,"LINESTRING (427524.72642978595 4583287.217247989, 427520.72200708184 4583287.235116155, 427507.98257351504 4583287.407032386, 427503.61824771843 4583287.384100502)"
way,1324448996,"LINESTRING (427709.8917713777 4583283.934344381, 427705.83209397714 4583283.441924372, 427533.57944678294 4583284.652692391, 427528.7086339527 4583284.97900601, 427526.9934643356 4583285.684554791, 427524.72642978595 4583287.217247989)"
way,1324448997,"LINESTRING (427721.5157718239 4583288.43716913, 427715.97968039685 4583288.281464886, 427710.6272759233 4583288.101725417)"
way,1324448998,"LINESTRING (427881.7880060603 4583283.042202082, 427875.951748689 4583282.967085459, 427741.1386998318 4583283.533692932, 427733.3319228854 4583283.711514597, 427728.929517311 4583284.89905226, 427725.2494645099 4583286.423576407, 427721.5157718239 4583288.43716913)"
way,1324448999,"LINESTRING (427898.5175749911 4583283.0976898605, 427893.0164718575 4583283.096943703, 427881.7880060603 4583283.042202082)"
way,1324449000,"LINESTRING (427898.5175749911 4583283.0976898605, 427898.5695085514 4583276.55751833, 427898.67144858424 4583269.161919679)"
way,1324449001,"LINESTRING (427994.1106538136 4583282.368696226, 427990.56523294473 4583282.304020217, 427901.6944057172 4583283.088269336, 427898.5175749911 4583283.0976898605)"
way,1324449002,"LINESTRING (428014.2592523196 4583282.390458829, 428003.39069052483 4583282.376363342, 427994.1106538136 4583282.368696226)"
way,1324449003,"LINESTRING (427994.1106538136 4583282.368696226, 427993.973495657 4583276.141290675, 427993.86676597403 4583268.769976199)"
way,1324449005,"LINESTRING (428364.4986216385 4583390.635711651, 428360.5722963724 4583387.554617179, 428303.08637160703 4583352.804966395, 428299.90254657454 4583351.259865567)"
way,1324449006,"LINESTRING (428299.90254657454 4583351.259865567, 428295.6013119021 4583349.15957818, 428288.7198817611 4583345.68586791)"
way,1324449007,"LINESTRING (428299.90254657454 4583351.259865567, 428305.14492864656 4583346.244940179, 428310.40447644127 4583341.274260729)"
way,1324476508,"LINESTRING (431180.76348554995 4584362.018805894, 431195.883638351 4584375.964657115, 431252.02143365494 4584429.569029301, 431262.37902153534 4584445.514349769)"
way,1324476509,"LINESTRING (431262.37902153534 4584445.514349769, 431255.4325163894 4584456.927456573, 431251.86465119605 4584460.5919801975, 431194.3365153209 4584520.128148447, 431189.8743827125 4584524.678331965, 431181.50420908077 4584528.754934466)"
way,1324476510,"LINESTRING (431274.85581239266 4584432.871844138, 431268.5858393171 4584438.949130439, 431262.37902153534 4584445.514349769)"
way,1324476511,"LINESTRING (431262.37902153534 4584445.514349769, 431267.0113646379 4584450.078066156, 431274.8481288909 4584457.59804139)"
way,1324476512,"LINESTRING (431354.02585072047 4584352.979389207, 431352.30386917223 4584354.738868963, 431350.2633304472 4584360.809287485, 431346.0154713503 4584365.0575598115, 431305.844604934 4584405.819789278, 431287.90995995345 4584423.810112966, 431282.86559012905 4584428.676642749, 431274.85581239266 4584432.871844138)"
way,1324476513,"LINESTRING (431367.3711046884 4584339.329558151, 431361.7418188423 4584345.112011, 431354.02585072047 4584352.979389207)"
way,1324476514,"LINESTRING (431360.37971652637 4584332.811830744, 431373.7706648821 4584332.795915599)"
way,1324476515,"LINESTRING (431447.6438699487 4584257.384800362, 431445.54908211005 4584259.5030786395, 431443.7107179758 4584265.749199309, 431440.44061781454 4584269.099924732, 431438.0145521052 4584271.543325805, 431382.37257213367 4584328.439775558, 431377.7574387317 4584332.747023557, 431373.7706648821 4584332.795915599, 431367.3711046884 4584339.329558151)"
way,1324476516,"LINESTRING (431458.9947725326 4584245.830269154, 431456.62604484917 4584248.150989159, 431447.6438699487 4584257.384800362)"
way,1324476517,"LINESTRING (431542.2727125701 4584164.113535024, 431533.8060255709 4584173.075890608, 431475.70552491833 4584232.681726735, 431474.10770431114 4584234.317869189, 431465.6198589077 4584239.261268667, 431458.9947725326 4584245.830269154)"
way,1324476518,"LINESTRING (431560.81457152776 4584144.785792139, 431552.0660656567 4584154.006155046, 431547.60369018686 4584158.578313789, 431542.2727125701 4584164.113535024)"
way,1324476519,"LINESTRING (431466.1244132109 4584078.853281727, 431474.4185997511 4584086.990903811, 431482.53209113335 4584094.586204331, 431529.54813090345 4584140.928932326, 431533.4599440869 4584144.4337558625, 431543.8567509636 4584154.827660824)"
way,1324476520,"LINESTRING (431543.8567509636 4584154.827660824, 431547.60369018686 4584158.578313789, 431550.25227424304 4584161.095830915, 431559.558308792 4584170.1788283745)"
way,1324476521,"LINESTRING (431724.05217550625 4583972.72685702, 431723.8784157841 4583978.235514811, 431721.66070321517 4583980.6324394625, 431660.9090730085 4584043.092936085, 431656.8846384167 4584047.139055628, 431651.89232134994 4584048.718374993, 431647.2136476443 4584053.414642143)"
way,1324476522,"LINESTRING (431647.2136476443 4584053.414642143, 431642.8837332907 4584057.863356819, 431634.1314525554 4584066.706152991)"
way,1324481146,"LINESTRING (431721.9753033937 4584503.274700281, 431718.3216147556 4584499.634110002, 431674.84193614946 4584457.409304141, 431663.9134182238 4584446.409580449)"
way,1324481147,"LINESTRING (431727.37574768666 4584508.664175672, 431724.5741831384 4584505.859364536, 431721.9753033937 4584503.274700281)"
way,1324481148,"LINESTRING (431977.9279760015 4584754.876593063, 431975.16953919095 4584752.193414276, 431905.651954828 4584684.653191395, 431900.24989338685 4584679.063750785)"
way,1324481149,"LINESTRING (431900.24989338685 4584679.063750785, 431899.1357981237 4584677.919533116, 431896.06472095166 4584674.884032883)"
way,1324489089,"LINESTRING (430694.590317212 4583328.036356761, 430700.0272247236 4583328.328518806, 430706.59096492996 4583334.549946168, 430774.3535799644 4583401.385226845, 430782.17261991225 4583409.50441724)"
way,1324489090,"LINESTRING (430782.17261991225 4583409.50441724, 430785.82700388157 4583413.111235722, 430789.55693625 4583416.750642634)"
way,1324489093,"LINESTRING (430789.55693625 4583416.750642634, 430799.87042811105 4583426.078432878, 430818.04338057875 4583443.3918444775)"
way,1324489094,"LINESTRING (430818.04338057875 4583443.3918444775, 430829.5522256747 4583455.339639666, 430834.6535794236 4583459.898612264)"
way,1324489095,"LINESTRING (430652.0217088354 4583417.233632298, 430665.30472469033 4583421.480986177, 430737.70266029553 4583445.059116498, 430750.2246664485 4583449.2916967, 430762.42560913606 4583453.172075544, 430854.23292496963 4583482.683503425, 430859.3980011509 4583484.288517976)"
way,1324489096,"LINESTRING (430859.3980011509 4583484.288517976, 430869.00437847164 4583486.994734624, 430877.807415773 4583489.6198085435)"
way,1324489097,"LINESTRING (430834.6535794236 4583459.898612264, 430843.24737061176 4583468.621125574, 430848.95937028265 4583474.095815742, 430852.98488699045 4583478.054415388, 430859.3980011509 4583484.288517976)"
way,1324489098,"LINESTRING (430859.3980011509 4583484.288517976, 430869.62825833727 4583494.549841199, 430871.3005504018 4583496.332544457, 430876.0641023291 4583501.416605328, 430880.3601564694 4583505.6946209455, 430884.4470137992 4583509.952429839, 430889.03700693086 4583514.371982545)"
way,1324489099,"LINESTRING (430889.03700693086 4583514.371982545, 430893.1710430114 4583518.31846529, 430959.2779850146 4583584.593871088, 430968.8228307076 4583594.018045719)"
way,1324489100,"LINESTRING (430968.8228307076 4583594.018045719, 430973.73449205 4583598.867596384, 430977.00840022 4583602.045122632, 430985.5032375138 4583610.069261063)"
way,1324489101,"LINESTRING (431043.61150608776 4583526.566109008, 431040.1433861053 4583528.453313879, 431037.02073556546 4583531.503032563, 431034.46133014694 4583534.003347704, 431033.250724998 4583535.047444362, 431029.3959573702 4583539.347661079, 431025.29318577517 4583541.3075350765, 431022.9760922827 4583544.671570959, 431020.23658727657 4583550.204692331, 431017.9310354536 4583553.024579056, 430996.4046072139 4583574.991306983, 430992.7721937062 4583578.934133526, 430987.03042990144 4583585.228668522)"
way,1324489102,"LINESTRING (430987.03042990144 4583585.228668522, 430977.5432725821 4583595.011901733, 430973.73449205 4583598.867596384, 430967.275361338 4583605.324426213)"
way,1324489103,"LINESTRING (430985.5032375138 4583610.069261063, 430993.98959118966 4583618.082387117, 431032.10932236287 4583655.713286785, 431055.1230730155 4583678.46599418, 431062.53276699537 4583685.8010704685)"
way,1324489104,"LINESTRING (431062.53276699537 4583685.8010704685, 431072.4473603212 4583695.45501782, 431074.8184237456 4583697.764053392)"
way,1324489105,"LINESTRING (431078.01775216527 4583701.020053882, 431089.5333956053 4583712.013336627, 431112.7869951327 4583733.653651248, 431164.58465136256 4583784.767246352, 431173.8122813988 4583794.294624002)"
way,1324489106,"LINESTRING (431173.8122813988 4583794.294624002, 431176.8166314177 4583797.274948085, 431179.1541930927 4583799.584335161, 431188.67943318986 4583808.764713443)"
