element,id,osmid,health_care,culture,tourism,recreation,sport,economic_retail,industrial,green,civic,worship,education,superpois,geometry
way,1104411428,"('way', 1104411428)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428704.0854845416 4580718.740027919, 428704.3361157 4580694.055804465, 428708.9287978703 4580695.032098353, 428709.0567822249 4580702.092287034, 428711.38198447507 4580702.113829192, 428711.2534677971 4580713.706525954, 428709.49702522025 4580713.690492707, 428709.43854233465 4580718.798404292, 428704.0854845416 4580718.740027919))"
way,1104411429,"('way', 1104411429)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428730.4382398922 4580717.903509357, 428732.47696370736 4580707.502247901, 428739.43959240895 4580708.799448959, 428747.47512314375 4580717.147556378, 428748.5702215064 4580720.500971095, 428748.18021496205 4580729.32051072, 428744.4031797645 4580733.043805366, 428744.600119476 4580718.197286488, 428733.8088944876 4580718.780805555, 428730.4382398922 4580717.903509357))"
way,1104411430,"('way', 1104411430)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428718.99652596156 4580706.768779173, 428718.6956008965 4580696.5792721575, 428722.1062232732 4580697.267420711, 428728.74050114735 4580697.490858983, 428728.795039673 4580702.186851186, 428723.1773631871 4580707.538176904, 428718.99652596156 4580706.768779173))"
way,1104430627,"('way', 1104430627)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429109.311765694 4580110.868326311, 429039.5238868685 4580075.921938229, 429000.2192865147 4580084.234221366, 428996.4990430732 4580090.3883458655, 428990.04774989863 4580096.946720643, 428991.1077260009 4580099.279046892, 428982.935681523 4580104.35539366, 428981.87559469976 4580102.011966744, 428974.06237787177 4580104.442321942, 428969.53324810613 4580104.864194344, 428959.3393421774 4580105.8967222385, 428946.6050001237 4580107.154014891, 428929.0010192357 4580113.344337839, 428917.7147336594 4580115.5645399, 428907.5233624777 4580112.5889738565, 428899.66724516405 4580104.671939293, 428897.69844100834 4580105.190878525, 428897.685781009 4580111.575163226, 428900.2748961296 4580125.69484951, 428905.30374899955 4580125.9120002715, 428905.86204138113 4580131.668924105, 428899.97119490826 4580138.221885973, 428895.7874178549 4580136.331017169, 428885.3524571577 4580146.037370876, 428869.8753414728 4580155.870931214, 428872.74631433026 4580161.205458206, 428911.63608168747 4580146.467966134, 428930.46165228804 4580124.976947138, 428933.73651606834 4580124.58955103, 428944.37098074367 4580120.721432283, 428975.4419659319 4580119.761890529, 428984.4818287843 4580117.041948158, 428993.1402462189 4580113.803917741, 429000.9485438039 4580098.0612729015, 429000.52006565337 4580097.865617297, 429003.8424559122 4580091.226864077, 429010.50640770455 4580094.425854402, 429010.3590234011 4580094.749281243, 429093.1314149625 4580136.063563021, 429093.74952733255 4580135.124875296, 429098.5058512946 4580137.409961285, 429098.2278030247 4580138.056647774, 429106.9855903806 4580142.412152679, 429117.0052547825 4580120.996646141, 429106.8523282575 4580115.9552902, 429109.311765694 4580110.868326311))"
way,1104430628,"('way', 1104430628)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428969.15065455716 4580063.254329949, 428973.54427333246 4580055.827865473, 428978.13595560123 4580052.396501897, 428983.69942755566 4580050.832009281, 428986.7168075641 4580050.624806342, 428988.7963215976 4580051.159581346, 429028.7063461154 4580070.498593886, 429029.3956054727 4580070.847138608, 429030.1794681589 4580071.461226469, 429028.8644965848 4580072.129169425, 429008.22657926776 4580076.850108555, 428987.02455887053 4580082.04295377, 428981.9359625931 4580083.414043465, 428927.686830594 4580108.971581231, 428918.55324107595 4580111.514867397, 428912.68695662083 4580110.339967594, 428907.3627109804 4580107.294471898, 428903.6497185489 4580103.9445033185, 428897.23082086764 4580085.654382543, 428883.40842109895 4580043.3547260985, 428878.63393833535 4580029.0011183545, 428880.42833204137 4580028.606017147, 428898.9511529014 4580068.328108867, 428905.4223169837 4580082.5651645195, 428908.87034948036 4580087.894046261, 428913.9306173001 4580093.018371572, 428915.8427904245 4580095.253508114, 428920.2873307774 4580095.587427925, 428942.3071793333 4580087.6550595295, 428954.0570092193 4580081.522138569, 428962.18207892193 4580072.504695661, 428969.15065455716 4580063.254329949))"
way,1104430629,"('way', 1104430629)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429033.9330725216 4580000.354934748, 429007.32364085177 4579988.058094085, 429005.7584096703 4579988.795108758, 428987.02673421515 4580027.616595715, 428987.9900691123 4580031.182288177, 428989.7394283573 4580033.8742568325, 428991.56806910865 4580036.121334027, 429059.0767799184 4580069.723919849, 429067.3810878815 4580053.365839836, 429046.35864928196 4580041.0253015505, 429037.09486372315 4580031.134481864, 429034.7334571803 4580023.163521544, 429033.03978349245 4580011.633103538, 429032.9699065044 4580004.494634766, 429033.9330725216 4580000.354934748))"
way,1104430630,"('way', 1104430630)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429069.3851057631 4580048.749639692, 429080.2444891855 4580027.6700596465, 429079.9964192129 4580024.541474143, 429039.8691624243 4580003.5277693365, 429038.57514193305 4580004.628517464, 429039.1517298821 4580019.101031085, 429042.3756330005 4580027.1745797405, 429046.2350197815 4580033.520963603, 429051.3873292104 4580038.655585126, 429059.46252171544 4580043.3285960825, 429069.3851057631 4580048.749639692))"
way,1104430631,"('way', 1104430631)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429063.04397629004 4580071.705824826, 429093.91626125237 4580087.18100341, 429095.2491589596 4580085.780106856, 429093.20444129594 4580076.828977782, 429089.5468155225 4580068.87067876, 429082.3117957482 4580061.1583299795, 429071.18808636116 4580055.216082202, 429063.04397629004 4580071.705824826))"
way,1104430632,"('way', 1104430632)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429074.177444555 4580050.434802912, 429084.49952722347 4580030.004453014, 429085.90770158474 4580029.457740487, 429159.1627057451 4580064.837018144, 429159.9343875762 4580065.917559703, 429152.91696795897 4580080.464287165, 429130.67502058734 4580069.978504552, 429116.57647383364 4580098.528608618, 429100.5983128877 4580090.5242361175, 429100.0478699917 4580088.975216032, 429098.526682016 4580077.110010899, 429095.1908834895 4580068.704446498, 429089.5709464391 4580060.221298793, 429084.53478570806 4580055.840510639, 429074.177444555 4580050.434802912))"
way,1104430633,"('way', 1104430633)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429146.5546234698 4580105.552355307, 429138.2588523481 4580101.4032411, 429126.1470961663 4580095.3373342585, 429134.68862867064 4580078.421870268, 429155.0961902366 4580088.636915537, 429146.5546234698 4580105.552355307))"
way,1104430634,"('way', 1104430634)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428955.98479281616 4580015.363361835, 428953.63637819514 4580017.262762809, 428953.31120453833 4580018.220797498, 428969.2870815567 4580025.958404909, 428970.8386321023 4580026.387318904, 428974.5173591826 4580025.385326903, 428978.52638652804 4580024.802010622, 428981.45776302397 4580025.20630686, 429001.38263945095 4579985.240625941, 429002.63776081527 4579982.730186076, 429002.50794651045 4579980.577498219, 428987.6831090343 4579973.372583532, 428982.3598074391 4579972.991714463, 428976.9520242285 4579974.23269779, 428943.05468278273 4579992.396081467, 428944.38481585507 4579994.98111967, 428951.21458192123 4579995.458225842, 428955.31069734273 4579992.664569727, 428958.0279601384 4579996.823729718, 428980.8169439811 4579981.98906012, 428981.43529444654 4579982.7824104, 428983.2731420365 4579981.698530657, 428984.68925719726 4579981.962231209, 428986.681381848 4579984.674026995, 428983.74599663063 4579986.423726834, 428987.23138202814 4579992.151982635, 428977.3484545219 4579998.477510649, 428979.1797287963 4580001.84595028, 428974.48308603483 4580004.812019369, 428973.6030824976 4580003.776969645, 428955.98479281616 4580015.363361835))"
way,1105706048,"('way', 1105706048)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((430204.6661594718 4580904.608279381, 430200.33589497925 4580910.001558266, 430214.95159253065 4580922.74013066, 430222.72133804316 4580915.848168989, 430224.1327439581 4580904.354226648, 430204.6661594718 4580904.608279381))"
way,1105836965,"('way', 1105836965)",0,1,1,1,0,0,0,0,0,0,0,0,"LINESTRING (429149.7535495552 4585055.592853898, 429149.70361221314 4585054.760620164, 429149.67234577646 4585054.128057081, 429149.6678903497 4585053.672879038, 429149.87247952167 4585053.22675777, 429150.2701591304 4585052.8675702335, 429150.9016297084 4585052.4838884, 429151.6762634646 4585052.209835007, 429152.1491601666 4585051.849911347, 429152.3800171746 4585051.525665686, 429152.5687610129 4585051.168523332, 429152.58883477084 4585050.65759037, 429152.6506957362 4585050.1462484, 429152.9210580883 4585049.588453778, 429153.270332012 4585049.407387673, 429153.8211625164 4585049.324275504, 429154.2376219945 4585049.175860754, 429154.65266889456 4585048.883121284, 429154.9413762451 4585048.491691693, 429155.04382935 4585047.857819815, 429155.20380664075 4585047.123458218, 429155.4421521066 4585046.7103156345, 429155.8907376373 4585046.428350949, 429156.38306627993 4585046.345811564, 429156.9159869254 4585046.140742292, 429157.2814327197 4585045.904003275, 429157.5120728387 4585045.5575539805, 429157.67476684606 4585045.100740026, 429157.7609399775 4585044.511439397, 429157.83159344574 4585044.044423298, 429158.07818795904 4585043.620097109, 429158.4435252648 4585043.37225625, 429158.7688138258 4585043.302454836, 429159.3536179137 4585043.274525432, 429159.8113218285 4585043.070192523, 429160.1749207808 4585042.644721302, 429160.3383755914 4585042.265620736, 429160.40001988935 4585041.73207504, 429160.4203115512 4585041.243345921, 429160.5919065563 4585040.8419597605, 429160.9145876206 4585040.505712769, 429161.37261770637 4585040.334685672, 429161.8069879051 4585040.308228719, 429162.1484482911 4585040.182754361, 429162.5310440572 4585039.990259648, 429162.8364671022 4585039.598666807, 429163.0483284771 4585039.041445116, 429163.06775114796 4585038.463900783, 429163.13807908585 4585037.963579036, 429163.42591816373 4585037.483334578, 429163.92475795693 4585037.211981573, 429164.55102388887 4585037.150337944, 429165.0850318847 4585037.05628832, 429165.4177004467 4585036.886488293, 429165.6572419257 4585036.595466998, 429165.8173292171 4585035.872207569, 429165.8107019605 4585035.194991481, 429166.1479255782 4585034.636543096, 429166.6289643288 4585034.254334823, 429167.2791078581 4585034.0703251455, 429167.908090092 4585034.286229389, 429168.22014070244 4585034.57185287, 429168.46598346013 4585034.924742051, 429168.5961254588 4585035.4119990375, 429168.69251169584 4585035.866277451, 429168.94193946815 4585036.585529448, 429169.18713029445 4585036.871807234, 429169.6237821123 4585037.078490719, 429170.10927499237 4585037.1514607025, 429170.70905633457 4585036.945738212, 429171.04150775657 4585036.75373464, 429171.40456451033 4585036.272754483, 429171.56508692005 4585035.5939028, 429171.6101258348 4585035.071622679, 429171.748400413 4585034.68166582, 429172.1797292306 4585034.344356209, 429172.8039314428 4585034.071777142, 429173.5569718021 4585034.153232364, 429174.062655937 4585034.581299958, 429174.33346214856 4585034.9228421, 429174.4555721835 4585035.443486674, 429174.5115829596 4585036.04249878, 429174.7331133988 4585036.47334682, 429175.14545311185 4585036.757989285, 429175.6311632064 4585036.853163446, 429176.2569947362 4585036.747113219, 429176.6393737912 4585036.532415455, 429176.83756294986 4585036.286211018, 429176.99895487714 4585035.696174687, 429177.0495273561 4585034.885163352, 429177.1536120123 4585034.417820373, 429177.46685041 4585033.970636876, 429177.9909805816 4585033.72124334, 429178.57556823606 4585033.6711116955, 429179.25436903135 4585033.853220581, 429179.73400286556 4585034.181616753, 429179.9737686656 4585034.767728048, 429180.0443214681 4585035.1445385935, 429180.13419609645 4585035.7876312705, 429180.43192090234 4585036.317660679, 429180.85305233067 4585036.646629308, 429181.3812013461 4585036.808006429, 429181.92313253833 4585036.669468667, 429182.4879637583 4585036.308647588, 429182.7182795331 4585035.92889341, 429182.8791288587 4585035.2833477, 429182.955317461 4585034.527600629, 429183.3083884005 4585033.880174306, 429183.78986254655 4585033.542374798, 429184.609436642 4585033.589871337, 429185.0713777989 4585033.818514261, 429185.494138352 4585034.314011704, 429185.6670440148 4585034.900777293, 429185.82421225257 4585035.587623539, 429186.12128496985 4585036.051041759, 429186.5499047093 4585036.291113731, 429187.11115760537 4585036.418858508, 429187.5950211744 4585036.325301119, 429188.0354683316 4585036.065624023, 429188.388974076 4585035.46260556, 429188.5079280181 4585034.8063668795, 429188.56013092306 4585034.161884187, 429188.85643789126 4585033.692660907, 429189.33736926375 4585033.299352258, 429189.8377307741 4585033.183427697, 429190.40647245914 4585033.222275752, 429190.81837729644 4585033.462511489, 429191.0559701172 4585033.826585085, 429191.3315541327 4585034.656611581, 429191.37833722174 4585035.166890335, 429191.6171246045 4585035.653084879, 429192.0710337539 4585035.915115712, 429192.74060769833 4585036.008492389, 429193.1761728472 4585036.104158256, 429193.6044665375 4585036.310924934, 429193.9839186724 4585036.651404995, 429194.2229230327 4585037.159803431, 429194.49058351235 4585038.034319412, 429194.7360990597 4585038.353903759, 429195.3495597285 4585038.692094811, 429195.9606311959 4585038.786044049, 429196.7225711865 4585038.922929436, 429197.12752977875 4585039.307572021, 429197.3153031686 4585039.705442027, 429197.41418523755 4585040.415064571, 429197.2115474993 4585041.061018698, 429196.8560865875 4585041.464202474, 429196.2075719933 4585041.814738044, 429195.22334770707 4585042.024219022, 429194.699869177 4585042.340222732, 429194.4039966074 4585042.85385339, 429194.4104040051 4585043.508865672, 429194.6668832158 4585044.09481394, 429195.1642079476 4585044.522964743, 429195.9429708453 4585044.67078844, 429196.6547655433 4585044.808164324, 429197.2692029425 4585045.246272663, 429197.5003923368 4585045.810262471, 429197.5063650791 4585046.420867143, 429197.3013384138 4585046.822579408, 429196.9540180413 4585047.203477629, 429196.1794907355 4585047.48862805, 429195.39595445484 4585047.707248888, 429194.9564851589 4585048.066842678, 429194.71043167065 4585048.546677104, 429194.6583369641 4585049.202261665, 429194.9407570842 4585049.87677991, 429195.4622849442 4585050.215870248, 429196.3493681523 4585050.329325494, 429196.892818935 4585050.3462154865, 429197.33750077675 4585050.519513167, 429197.70946333086 4585050.9488903945, 429197.88041293505 4585051.335822016, 429197.8844309471 4585051.746592435, 429197.6969880586 4585052.23695642, 429197.36594842596 4585052.573283515, 429196.9168187439 4585052.799736101, 429196.1826674602 4585052.940153036, 429195.64117164054 4585053.123097357, 429195.2022456657 4585053.538200656, 429194.9741018244 4585054.139992511, 429194.96292552806 4585054.706353085, 429195.17674836196 4585055.203894911, 429195.55609086104 4585055.533273148, 429196.37696553324 4585055.713993829, 429196.845090413 4585055.7205176735, 429197.27229689126 4585055.816265524, 429197.641761492 4585055.990298973, 429197.9044255607 4585056.354127542, 429198.0599633091 4585056.874445506, 429198.0232801081 4585057.396643711, 429197.7520458674 4585057.865621388, 429197.2872876063 4585058.20325649, 429196.76185543835 4585058.319425813, 429195.99449219456 4585058.482373585, 429195.50433596683 4585058.786948349, 429195.2829207219 4585059.222129899, 429195.2371201145 4585059.66669655, 429195.28455441823 4585060.243586762, 429195.48904226057 4585060.641293223, 429195.91038880264 4585060.992466522, 429196.4555763465 4585061.186986928, 429196.91577783204 4585061.238000138, 429197.34211521735 4585061.244932763, 429197.7360002517 4585061.352109545, 429198.05586297635 4585061.582143028, 429198.3108209713 4585062.012664781, 429198.406770657 4585062.422535967, 429198.3292776975 4585063.04506005, 429198.1160026579 4585063.457955957, 429197.4760646258 4585063.830613506, 429196.56738592836 4585064.0726643065, 429196.2505640024 4585064.153484183, 429195.81131288694 4585064.535281749, 429195.5889204206 4585064.870546162, 429195.5501740763 4585065.181808222, 429195.5549524311 4585065.670291974, 429195.625612769 4585066.058204578, 429195.60292968026 4585066.302691712, 429195.4395822235 4585066.692893385, 429195.1502218794 4585067.01770993, 429194.7669751347 4585067.143591515, 429193.98875761963 4585067.051277486, 429193.6131081019 4585067.099364051, 429193.2559110707 4585067.324917582, 429193.09115192736 4585067.570794564, 429192.9037098051 4585068.061158692, 429192.891664902 4585068.538704056, 429192.97089998465 4585068.948738688, 429192.8502086485 4585069.427346873, 429192.56128294626 4585069.796571143, 429192.07959366066 4585070.112166304, 429191.4953347036 4585070.195602607, 429190.9271389554 4585070.212264022, 429190.50340864854 4585070.471777464, 429190.18192230153 4585070.930144094, 429190.0788148777 4585071.497404042, 429190.16684193833 4585071.951764502, 429190.1952810134 4585072.295678238, 429190.06416896346 4585072.563432065, 429189.7083842204 4585072.933310526, 429189.3498842952 4585073.025641412, 429188.69702853565 4585072.9321015645, 429188.2790492323 4585072.925087695, 429187.9058981042 4585073.228518345, 429187.642588104 4585073.653007052, 429187.53839480836 4585074.109248004, 429187.5852866117 4585074.630628668, 429187.71455779794 4585075.029070774, 429187.626101839 4585075.38523107, 429187.279543668 4585075.843843122, 429186.89781809953 4585076.125151782, 429186.4381605387 4585076.129648739, 429185.91924080753 4585076.057004745, 429185.5096190886 4585076.049909273, 429185.1102012397 4585076.231464423, 429184.80445277283 4585076.58975064, 429184.70839988056 4585077.0237060655, 429184.8395176568 4585077.610880488, 429184.8206365358 4585078.243934296, 429184.57382448786 4585078.646055784, 429184.31637411093 4585078.815119069, 429183.71811656066 4585079.176267137, 429182.8194269182 4585079.5847664885, 429182.3363266511 4585079.756037566, 429181.8557246774 4585080.182652463, 429181.41951669415 4585080.875304242, 429181.3240071757 4585081.364769237, 429181.0948878342 4585081.866644446, 429180.38983104134 4585082.417588163, 429179.31270367105 4585082.528053732)"
way,1105836969,"('way', 1105836969)",0,1,1,1,0,0,0,0,0,0,0,0,"LINESTRING (429139.34300516447 4585063.666693771, 429139.4880045752 4585063.110125877, 429139.66904214583 4585062.819676408, 429139.77431947005 4585062.474453774, 429139.77073288435 4585062.108090954, 429139.5981501099 4585061.554632109, 429139.52661724377 4585061.077904789, 429139.630916428 4585060.632765023, 429139.97584213084 4585060.007622117, 429140.4153080269 4585059.648024941, 429141.10571424046 4585059.308177137, 429142.11696330435 4585059.298277568, 429142.895617154 4585059.434993652, 429143.3799133852 4585059.385840892, 429143.7787877914 4585059.1487739235, 429144.08681726264 4585059.023625943, 429144.696909694 4585059.01765371, 429145.1396361618 4585058.991113931, 429145.45461031026 4585058.721559454, 429145.8290645756 4585058.551349451, 429146.24693612993 4585058.547258976, 429146.6058709714 4585058.499333573, 429146.85496380425 4585058.330350759, 429147.2111818383 4585058.004877797, 429147.58628821414 4585057.901279309, 429147.97051273414 4585057.875312359, 429148.2622621497 4585057.794735785, 429148.66091945785 4585057.535465283, 429149.15801859717 4585057.086480773, 429149.3887666292 4585056.751133105, 429149.65109704307 4585056.226725867, 429149.7535495552 4585055.592853898)"
way,1105836970,"('way', 1105836970)",0,1,1,1,0,0,0,0,0,0,0,0,"LINESTRING (429179.31270367105 4585082.528053732, 429178.07341825945 4585082.295914124, 429177.4229529655 4585082.446617184, 429176.649950997 4585082.887196423, 429176.00448274374 4585083.54858719, 429175.34555872565 4585084.543198687, 429174.46175279666 4585086.47265993)"
way,1106176184,"('way', 1106176184)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428950.80917650595 4580612.882783545, 428949.8657635499 4580614.757317319, 428949.34728464193 4580614.762399539, 428932.45337443915 4580648.891775784, 428934.8498641039 4580650.211729884, 428935.1120225442 4580649.654014792, 428935.405363919 4580649.7177561745, 428937.8532062253 4580645.185981532, 428937.58419038606 4580645.044281289, 428937.81366100686 4580644.564607049, 428937.5203194485 4580644.500865569, 428938.5140091558 4580642.636939935, 428938.8997739777 4580642.744186947, 428939.15748868894 4580642.58621984, 428953.28082863847 4580614.190904215, 428950.80917650595 4580612.882783545))"
way,1106176185,"('way', 1106176185)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428959.2877448295 4580595.623503611, 428959.73658880335 4580594.486609373, 428959.0646441153 4580594.193416794, 428994.4869873156 4580523.676054711, 428997.7873262641 4580525.053793588, 428997.68574591435 4580522.367888768, 428997.96985916817 4580522.342900027, 429001.44546726486 4580521.975769769, 429001.38780877565 4580522.9200803125, 429002.2955744922 4580525.942278466, 429003.9959437987 4580528.767964445, 428991.40807995456 4580553.439761059, 428989.9656829979 4580553.043084214, 428988.4029581105 4580553.169422415, 428987.23176643456 4580553.991407415, 428986.3237321008 4580555.210518614, 428985.6806918747 4580556.160564348, 428984.38036348217 4580556.60631663, 428981.7624253268 4580556.587553991, 428980.39240677905 4580559.310082863, 428975.98338352377 4580568.546478397, 428961.7433288005 4580596.998402074, 428959.2877448295 4580595.623503611))"
way,1106176186,"('way', 1106176186)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429007.2313314886 4580510.70518076, 429005.35034133785 4580507.370530064, 429007.05588483217 4580506.454491721, 429009.5155928602 4580505.686508259, 429004.78108594613 4580503.045977865, 429021.9425413071 4580468.836453355, 429025.54819694586 4580470.644228318, 429023.2026560948 4580475.385922763, 429023.9647583392 4580476.344412046, 429024.2706066572 4580477.684867043, 429024.14334019035 4580480.062131658, 429024.0135661944 4580481.329131818, 429024.84550441016 4580482.586715423, 429026.4430074394 4580483.448202148, 429013.76398213004 4580509.075695907, 429010.4979780547 4580509.496281807, 429007.2313314886 4580510.70518076))"
way,1106176225,"('way', 1106176225)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428889.40455610934 4580565.065199475, 428892.8008069986 4580566.841654016, 428867.4920898181 4580617.874626562, 428863.5605429909 4580616.09233463, 428880.0784414923 4580582.021997884, 428881.2589103814 4580579.5899841, 428882.0571701707 4580579.970753411, 428889.40455610934 4580565.065199475))"
way,1106176226,"('way', 1106176226)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428891.7087109343 4580560.379378937, 428895.095293923 4580562.022694668, 428929.0662709024 4580494.505921651, 428927.9555366113 4580493.817329778, 428927.27402129816 4580493.402101963, 428923.11423546076 4580491.377751107, 428896.87886460504 4580543.485568679, 428899.27746426687 4580545.016446043, 428891.7087109343 4580560.379378937))"
way,1106176227,"('way', 1106176227)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428941.4038623165 4580467.349422074, 428942.4702825528 4580467.783083904, 428975.9261732418 4580400.526975994, 428972.79107220576 4580398.947774898, 428965.33364189474 4580413.754385119, 428963.230975851 4580412.55367224, 428937.1809556372 4580464.859360249, 428941.4038623165 4580467.349422074))"
way,1106176228,"('way', 1106176228)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428975.1210776964 4580394.328348553, 428977.9615237588 4580395.710585554, 428980.5166771683 4580391.022337822, 428977.52482883335 4580389.552760061, 428975.1210776964 4580394.328348553))"
way,1106264312,"('way', 1106264312)",1,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((428096.38062406116 4585714.429313765, 428093.7907392846 4585715.365494312, 428081.50765321305 4585719.817728807, 428075.64507144445 4585721.941154324, 428068.99730111234 4585705.608073301, 428070.22978912573 4585705.16280528, 428065.218284157 4585689.490748143, 428064.22692463564 4585689.811486893, 428059.6348048084 4585681.019134519, 428053.5532360191 4585658.595985961, 428065.5278731214 4585654.213390491, 428073.08306825673 4585651.684529719, 428096.38062406116 4585714.429313765))"
way,1106325685,"('way', 1106325685)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428995.2355662226 4580944.9903038135, 428998.2018934735 4580947.29285245, 428999.4902972856 4580945.637001619, 428996.5239697952 4580943.334452456, 428995.2355662226 4580944.9903038135))"
way,1106325687,"('way', 1106325687)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429011.77535113716 4580948.181359435, 429014.2029042809 4580950.122795943, 429015.5583173089 4580948.477394618, 429013.22361786297 4580946.6238714, 429011.77535113716 4580948.181359435))"
way,1106325689,"('way', 1106325689)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429015.2959250244 4580965.234239017, 429013.0117299375 4580963.413529984, 429013.81307322124 4580962.406420345, 429016.09726841026 4580964.22712963, 429015.2959250244 4580965.234239017))"
way,1106325690,"('way', 1106325690)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428984.62486662663 4580974.2060675, 428986.11074586137 4580975.634885357, 428991.339048375 4580968.955227659, 428989.63607914624 4580967.561844428, 428984.62486662663 4580974.2060675))"
way,1106325691,"('way', 1106325691)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429025.0439729171 4580970.035149603, 429027.1295368656 4580972.068762519, 429027.0049295161 4580967.884189914, 429025.0439729171 4580970.035149603))"
way,1106325692,"('way', 1106325692)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429016.8673511487 4580973.690360343, 429019.4081097712 4580970.9674721, 429016.96785346034 4580968.582042421, 429014.68936611473 4580971.613243923, 429016.8673511487 4580973.690360343))"
way,1106325693,"('way', 1106325693)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429010.24216064415 4580983.758963003, 429007.4559040724 4580981.054941482, 429012.8625347185 4580973.796202059, 429014.68936611473 4580971.613243923, 429016.8673511487 4580973.690360343, 429018.48745323886 4580975.162281713, 429010.24216064415 4580983.758963003))"
way,1106325694,"('way', 1106325694)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429000.3384433364 4580990.384481433, 429001.9819523287 4580988.269933148, 429007.4559040724 4580981.054941482, 429010.24216064415 4580983.758963003, 429002.1622814266 4580992.165284519, 429000.3384433364 4580990.384481433))"
way,1106325695,"('way', 1106325695)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428994.07943033805 4580982.340682431, 428993.2287893613 4580983.437100582, 428993.6595002767 4580983.865893895, 429000.3384433364 4580990.384481433, 429001.9819523287 4580988.269933148, 428994.07943033805 4580982.340682431))"
way,1106325696,"('way', 1106325696)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428991.20651301177 4580930.673728232, 428984.3210956869 4580939.790053994, 428987.3278254199 4580941.947864715, 428994.18077442603 4580932.931786003, 428991.20651301177 4580930.673728232))"
way,1106325723,"('way', 1106325723)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((429002.6608896997 4581002.086392797, 429003.5977847292 4581002.965446991, 429004.0944002432 4581002.43874589, 429005.3521003831 4581003.6255389545, 429006.7426894725 4581002.157437399, 429005.5272349009 4581001.014641873, 429006.214221908 4581000.286223913, 429005.22682790656 4580999.374355356, 429002.6608896997 4581002.086392797))"
way,1106325724,"('way', 1106325724)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428988.76381573867 4580988.643695321, 428987.33865009516 4580987.43634009, 428991.1642116866 4580983.546151367, 428992.62402242096 4580984.875299816, 428988.76381573867 4580988.643695321))"
way,1106325742,"('way', 1106325742)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428938.29935477744 4580942.328484786, 428940.4777108077 4580940.175369839, 428939.76832074305 4580939.471739371, 428937.59832688665 4580941.62477254, 428938.29935477744 4580942.328484786))"
way,1106325743,"('way', 1106325743)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428933.2381537943 4580937.048717684, 428935.4165099928 4580934.8956012335, 428934.7071189259 4580934.191971256, 428932.5371249073 4580936.345005921, 428933.2381537943 4580937.048717684))"
way,1106325744,"('way', 1106325744)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428947.42242541944 4580933.700910267, 428949.07719657884 4580935.294608578, 428951.07235142984 4580933.221013229, 428949.417689094 4580931.6384163005, 428947.42242541944 4580933.700910267))"
way,1106325745,"('way', 1106325745)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428940.81202227663 4580927.359344264, 428942.4667963254 4580928.953041086, 428944.46195113054 4580926.879443935, 428942.8072859152 4580925.296848496, 428940.81202227663 4580927.359344264))"
way,1106325746,"('way', 1106325746)",0,0,0,0,0,0,0,1,0,0,0,0,"POLYGON ((428949.8255715841 4580920.353870723, 428948.5511237091 4580919.167251108, 428950.6865905169 4580916.903530979, 428951.96103841974 4580918.090150969, 428949.8255715841 4580920.353870723))"
