Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G,SEXE
2024-01-01,8,Nou Barris,48,la Guineueta,168,8056,641,1,2
2024-01-01,8,Nou Barris,48,la Guineueta,168,8056,18,2,1
2024-01-01,8,Nou Barris,48,la Guineueta,168,8056,13,2,2
2024-01-01,8,Nou Barris,48,la Guineueta,168,8056,104,3,1
2024-01-01,8,Nou Barris,48,la Guineueta,168,8056,99,3,2
2024-01-01,8,Nou Barris,48,la Guineueta,168,8057,615,1,1
2024-01-01,8,Nou Barris,48,la Guineueta,168,8057,531,1,2
2024-01-01,8,Nou Barris,48,la Guineueta,168,8057,11,2,1
2024-01-01,8,Nou Barris,48,la Guineueta,168,8057,13,2,2
2024-01-01,8,Nou Barris,48,la Guineueta,168,8057,93,3,1
2024-01-01,8,Nou Barris,48,la Guineueta,168,8057,89,3,2
2024-01-01,8,Nou Barris,48,la Guineueta,168,8058,760,1,1
2024-01-01,8,Nou Barris,48,la Guineueta,168,8058,655,1,2
2024-01-01,8,Nou Barris,48,la Guineueta,168,8058,16,2,1
2024-01-01,8,Nou Barris,48,la Guineueta,168,8058,23,2,2
2024-01-01,8,Nou Barris,48,la Guineueta,168,8058,131,3,1
2024-01-01,8,Nou Barris,48,la Guineueta,168,8058,112,3,2
2024-01-01,8,Nou Barris,48,la Guineueta,168,8059,470,1,1
2024-01-01,8,Nou Barris,48,la Guineueta,168,8059,432,1,2
2024-01-01,8,Nou Barris,48,la Guineueta,168,8059,6,2,1
2024-01-01,8,Nou Barris,48,la Guineueta,168,8059,7,2,2
2024-01-01,8,Nou Barris,48,la Guineueta,168,8059,67,3,1
2024-01-01,8,Nou Barris,48,la Guineueta,168,8059,57,3,2
2024-01-01,8,Nou Barris,48,la Guineueta,168,8059,..,4,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8060,593,1,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8060,505,1,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8060,5,2,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8060,..,2,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8060,45,3,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8060,35,3,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8061,791,1,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8061,697,1,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8061,6,2,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8061,8,2,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8061,68,3,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8061,57,3,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8061,..,4,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8062,556,1,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8062,494,1,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8062,..,2,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8062,..,2,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8062,32,3,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8062,30,3,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8063,521,1,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8063,468,1,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8063,..,2,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8063,..,2,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8063,39,3,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8063,35,3,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8064,834,1,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8064,752,1,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8064,12,2,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8064,11,2,2
2024-01-01,8,Nou Barris,49,Canyelles,169,8064,94,3,1
2024-01-01,8,Nou Barris,49,Canyelles,169,8064,91,3,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8065,650,1,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8065,670,1,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8065,36,2,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8065,34,2,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8065,199,3,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8065,217,3,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8066,639,1,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8066,605,1,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8066,21,2,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8066,21,2,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8066,213,3,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8066,187,3,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8067,764,1,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8067,691,1,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8067,28,2,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8067,27,2,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8067,212,3,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8067,184,3,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8068,714,1,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8068,666,1,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8068,16,2,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8068,15,2,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8068,278,3,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8068,221,3,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8069,605,1,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8069,532,1,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8069,27,2,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8069,22,2,2
2024-01-01,8,Nou Barris,50,les Roquetes,170,8069,188,3,1
2024-01-01,8,Nou Barris,50,les Roquetes,170,8069,200,3,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8070,582,1,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8070,503,1,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8070,19,2,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8070,27,2,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8070,207,3,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8070,186,3,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8071,701,1,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8071,655,1,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8071,13,2,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8071,18,2,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8071,204,3,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8071,190,3,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8071,..,4,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8072,517,1,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8072,450,1,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8072,14,2,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8072,9,2,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8072,114,3,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8072,103,3,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8073,654,1,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8073,579,1,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8073,22,2,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8073,26,2,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8073,333,3,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8073,310,3,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8074,592,1,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8074,551,1,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8074,15,2,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8074,26,2,2
2024-01-01,8,Nou Barris,50,les Roquetes,171,8074,216,3,1
2024-01-01,8,Nou Barris,50,les Roquetes,171,8074,222,3,2
2024-01-01,8,Nou Barris,51,Verdun,172,8075,821,1,1
2024-01-01,8,Nou Barris,51,Verdun,172,8075,655,1,2
2024-01-01,8,Nou Barris,51,Verdun,172,8075,35,2,1
2024-01-01,8,Nou Barris,51,Verdun,172,8075,16,2,2
2024-01-01,8,Nou Barris,51,Verdun,172,8075,243,3,1
2024-01-01,8,Nou Barris,51,Verdun,172,8075,215,3,2
2024-01-01,8,Nou Barris,51,Verdun,172,8076,724,1,1
2024-01-01,8,Nou Barris,51,Verdun,172,8076,572,1,2
2024-01-01,8,Nou Barris,51,Verdun,172,8076,13,2,1
2024-01-01,8,Nou Barris,51,Verdun,172,8076,19,2,2
2024-01-01,8,Nou Barris,51,Verdun,172,8076,143,3,1
2024-01-01,8,Nou Barris,51,Verdun,172,8076,128,3,2
2024-01-01,8,Nou Barris,51,Verdun,172,8077,678,1,1
2024-01-01,8,Nou Barris,51,Verdun,172,8077,584,1,2
2024-01-01,8,Nou Barris,51,Verdun,172,8077,14,2,1
2024-01-01,8,Nou Barris,51,Verdun,172,8077,6,2,2
2024-01-01,8,Nou Barris,51,Verdun,172,8077,79,3,1
2024-01-01,8,Nou Barris,51,Verdun,172,8077,79,3,2
2024-01-01,8,Nou Barris,51,Verdun,173,8078,626,1,1
2024-01-01,8,Nou Barris,51,Verdun,173,8078,551,1,2
2024-01-01,8,Nou Barris,51,Verdun,173,8078,18,2,1
2024-01-01,8,Nou Barris,51,Verdun,173,8078,24,2,2
2024-01-01,8,Nou Barris,51,Verdun,173,8078,261,3,1
2024-01-01,8,Nou Barris,51,Verdun,173,8078,206,3,2
2024-01-01,8,Nou Barris,51,Verdun,173,8079,602,1,1
2024-01-01,8,Nou Barris,51,Verdun,173,8079,505,1,2
2024-01-01,8,Nou Barris,51,Verdun,173,8079,32,2,1
2024-01-01,8,Nou Barris,51,Verdun,173,8079,28,2,2
2024-01-01,8,Nou Barris,51,Verdun,173,8079,177,3,1
2024-01-01,8,Nou Barris,51,Verdun,173,8079,175,3,2
2024-01-01,8,Nou Barris,51,Verdun,173,8080,631,1,1
2024-01-01,8,Nou Barris,51,Verdun,173,8080,539,1,2
2024-01-01,8,Nou Barris,51,Verdun,173,8080,25,2,1
2024-01-01,8,Nou Barris,51,Verdun,173,8080,28,2,2
2024-01-01,8,Nou Barris,51,Verdun,173,8080,184,3,1
2024-01-01,8,Nou Barris,51,Verdun,173,8080,202,3,2
2024-01-01,8,Nou Barris,51,Verdun,173,8081,628,1,1
2024-01-01,8,Nou Barris,51,Verdun,173,8081,531,1,2
2024-01-01,8,Nou Barris,51,Verdun,173,8081,27,2,1
2024-01-01,8,Nou Barris,51,Verdun,173,8081,21,2,2
2024-01-01,8,Nou Barris,51,Verdun,173,8081,246,3,1
2024-01-01,8,Nou Barris,51,Verdun,173,8081,233,3,2
2024-01-01,8,Nou Barris,51,Verdun,173,8082,691,1,1
2024-01-01,8,Nou Barris,51,Verdun,173,8082,570,1,2
2024-01-01,8,Nou Barris,51,Verdun,173,8082,15,2,1
2024-01-01,8,Nou Barris,51,Verdun,173,8082,15,2,2
2024-01-01,8,Nou Barris,51,Verdun,173,8082,190,3,1
2024-01-01,8,Nou Barris,51,Verdun,173,8082,189,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8083,497,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8083,424,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8083,23,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8083,24,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8083,185,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8083,169,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8084,529,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8084,402,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8084,8,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8084,..,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8084,108,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8084,90,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8085,612,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8085,569,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8085,23,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8085,18,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8085,168,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8085,188,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8086,737,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8086,618,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8086,35,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8086,26,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8086,153,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8086,144,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,174,8086,..,4,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8087,539,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8087,474,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8087,11,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8087,18,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8087,140,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8087,103,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8088,568,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8088,488,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8088,15,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8088,18,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8088,126,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8088,112,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8089,513,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8089,422,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8089,15,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8089,20,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8089,118,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8089,114,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8090,524,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8090,490,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8090,11,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8090,13,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8090,100,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8090,108,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8091,505,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8091,469,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8091,14,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8091,12,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8091,115,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,175,8091,101,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8092,440,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8092,396,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8092,..,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8092,7,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8092,82,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8092,73,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8093,565,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8093,533,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8093,15,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8093,14,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8093,104,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8093,89,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8094,671,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8094,594,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8094,10,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8094,9,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8094,101,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8094,92,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8095,511,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8095,471,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8095,15,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8095,9,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8095,54,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,176,8095,60,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8096,678,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8096,609,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8096,16,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8096,20,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8096,134,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8096,93,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8097,618,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8097,510,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8097,9,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8097,10,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8097,124,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8097,102,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8098,548,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8098,498,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8098,12,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8098,5,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8098,133,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8098,101,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8099,575,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8099,567,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8099,30,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8099,20,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8099,139,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8099,145,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8100,568,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8100,472,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8100,18,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8100,13,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8100,153,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8100,116,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8101,777,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8101,670,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8101,7,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8101,5,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8101,125,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8101,106,3,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8102,702,1,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8102,517,1,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8102,15,2,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8102,14,2,2
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8102,168,3,1
2024-01-01,8,Nou Barris,52,la Prosperitat,177,8102,202,3,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,596,1,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,541,1,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,16,2,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,15,2,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,287,3,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,278,3,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,543,1,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,441,1,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,9,2,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,9,2,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,146,3,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,165,3,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,583,1,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,523,1,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,14,2,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,13,2,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,162,3,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,156,3,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,504,1,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,429,1,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,14,2,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,14,2,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,167,3,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,171,3,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,856,1,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,790,1,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,8,2,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,12,2,2
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,132,3,1
2024-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,132,3,2
2024-01-01,8,Nou Barris,54,Torre Baró,179,8108,829,1,1
2024-01-01,8,Nou Barris,54,Torre Baró,179,8108,777,1,2
2024-01-01,8,Nou Barris,54,Torre Baró,179,8108,37,2,1
2024-01-01,8,Nou Barris,54,Torre Baró,179,8108,32,2,2
2024-01-01,8,Nou Barris,54,Torre Baró,179,8108,240,3,1
2024-01-01,8,Nou Barris,54,Torre Baró,179,8108,272,3,2
2024-01-01,8,Nou Barris,54,Torre Baró,179,8109,424,1,1
2024-01-01,8,Nou Barris,54,Torre Baró,179,8109,410,1,2
2024-01-01,8,Nou Barris,54,Torre Baró,179,8109,6,2,1
2024-01-01,8,Nou Barris,54,Torre Baró,179,8109,8,2,2
2024-01-01,8,Nou Barris,54,Torre Baró,179,8109,41,3,1
2024-01-01,8,Nou Barris,54,Torre Baró,179,8109,43,3,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,693,1,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,620,1,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,19,2,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,13,2,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,332,3,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,347,3,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,587,1,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,529,1,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,10,2,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,14,2,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,289,3,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,294,3,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,632,1,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,605,1,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,13,2,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,18,2,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,238,3,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,241,3,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8113,702,1,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8113,629,1,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8113,20,2,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8113,13,2,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8113,265,3,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8113,258,3,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,731,1,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,699,1,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,15,2,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,11,2,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,247,3,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,261,3,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,633,1,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,584,1,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,7,2,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,13,2,2
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,235,3,1
2024-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,273,3,2
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,609,1,1
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,578,1,2
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,11,2,1
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,13,2,2
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,109,3,1
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,116,3,2
2024-01-01,8,Nou Barris,56,Vallbona,181,8116,..,4,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,854,1,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,939,1,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,32,2,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,29,2,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,426,3,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,498,3,2
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,..,4,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,774,1,1
2024-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,690,1,2
