"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Tipus_Vehicle","Index_Motoritzacio"
2023,"08","Nou Barris","50","les Roquetes","073","Motos",70.44
2023,"08","Nou Barris","50","les Roquetes","073","Ciclomotors",21.72
2023,"08","Nou Barris","50","les Roquetes","073","Furgonetes",20.13
2023,"08","Nou Barris","50","les Roquetes","073","Camions",2.65
2023,"08","Nou Barris","50","les Roquetes","073","Resta de vehicles",1.59
2023,"08","Nou Barris","50","les Roquetes","074","Turismes",247.79
2023,"08","Nou Barris","50","les Roquetes","074","Motos",88.5
2023,"08","Nou Barris","50","les Roquetes","074","Ciclomotors",24.02
2023,"08","Nou Barris","50","les Roquetes","074","Furgonetes",28.45
2023,"08","Nou Barris","50","les Roquetes","074","Camions",13.91
2023,"08","Nou Barris","50","les Roquetes","074","Resta de vehicles",16.43
2023,"08","Nou Barris","51","Verdun","075","Turismes",257.98
2023,"08","Nou Barris","51","Verdun","075","Motos",73.26
2023,"08","Nou Barris","51","Verdun","075","Ciclomotors",11.51
2023,"08","Nou Barris","51","Verdun","075","Furgonetes",25.12
2023,"08","Nou Barris","51","Verdun","075","Camions",4.19
2023,"08","Nou Barris","51","Verdun","075","Resta de vehicles",5.23
2023,"08","Nou Barris","51","Verdun","076","Turismes",258.37
2023,"08","Nou Barris","51","Verdun","076","Motos",81.49
2023,"08","Nou Barris","51","Verdun","076","Ciclomotors",21.48
2023,"08","Nou Barris","51","Verdun","076","Furgonetes",24.64
2023,"08","Nou Barris","51","Verdun","076","Camions",8.21
2023,"08","Nou Barris","51","Verdun","076","Resta de vehicles",4.42
2023,"08","Nou Barris","51","Verdun","077","Turismes",234.59
2023,"08","Nou Barris","51","Verdun","077","Motos",100.64
2023,"08","Nou Barris","51","Verdun","077","Ciclomotors",43.23
2023,"08","Nou Barris","51","Verdun","077","Furgonetes",29.06
2023,"08","Nou Barris","51","Verdun","077","Camions",8.5
2023,"08","Nou Barris","51","Verdun","077","Resta de vehicles",9.21
2023,"08","Nou Barris","51","Verdun","078","Turismes",217.42
2023,"08","Nou Barris","51","Verdun","078","Motos",85.84
2023,"08","Nou Barris","51","Verdun","078","Ciclomotors",20.68
2023,"08","Nou Barris","51","Verdun","078","Furgonetes",13.78
2023,"08","Nou Barris","51","Verdun","078","Camions",5.01
2023,"08","Nou Barris","51","Verdun","078","Resta de vehicles",1.25
2023,"08","Nou Barris","51","Verdun","079","Turismes",270.46
2023,"08","Nou Barris","51","Verdun","079","Motos",82.52
2023,"08","Nou Barris","51","Verdun","079","Ciclomotors",29.82
2023,"08","Nou Barris","51","Verdun","079","Furgonetes",33.29
2023,"08","Nou Barris","51","Verdun","079","Camions",9.71
2023,"08","Nou Barris","51","Verdun","079","Resta de vehicles",6.24
2023,"08","Nou Barris","51","Verdun","080","Turismes",257.64
2023,"08","Nou Barris","51","Verdun","080","Motos",104.1
2023,"08","Nou Barris","51","Verdun","080","Ciclomotors",13.66
2023,"08","Nou Barris","51","Verdun","080","Furgonetes",20.17
2023,"08","Nou Barris","51","Verdun","080","Camions",6.51
2023,"08","Nou Barris","51","Verdun","080","Resta de vehicles",5.2
2023,"08","Nou Barris","51","Verdun","081","Turismes",203.33
2023,"08","Nou Barris","51","Verdun","081","Motos",83.83
2023,"08","Nou Barris","51","Verdun","081","Ciclomotors",12.49
2023,"08","Nou Barris","51","Verdun","081","Furgonetes",18.43
2023,"08","Nou Barris","51","Verdun","081","Camions",5.35
2023,"08","Nou Barris","51","Verdun","081","Resta de vehicles",2.38
2023,"08","Nou Barris","51","Verdun","082","Turismes",252.48
2023,"08","Nou Barris","51","Verdun","082","Motos",96.77
2023,"08","Nou Barris","51","Verdun","082","Ciclomotors",15.51
2023,"08","Nou Barris","51","Verdun","082","Furgonetes",27.92
2023,"08","Nou Barris","51","Verdun","082","Camions",9.31
2023,"08","Nou Barris","51","Verdun","082","Resta de vehicles",4.34
2023,"08","Nou Barris","52","la Prosperitat","083","Turismes",230.12
2023,"08","Nou Barris","52","la Prosperitat","083","Motos",83.4
2023,"08","Nou Barris","52","la Prosperitat","083","Ciclomotors",13.9
2023,"08","Nou Barris","52","la Prosperitat","083","Furgonetes",20.85
2023,"08","Nou Barris","52","la Prosperitat","083","Camions",10.04
2023,"08","Nou Barris","52","la Prosperitat","083","Resta de vehicles",23.94
2023,"08","Nou Barris","52","la Prosperitat","084","Turismes",275.58
2023,"08","Nou Barris","52","la Prosperitat","084","Motos",106.82
2023,"08","Nou Barris","52","la Prosperitat","084","Ciclomotors",23.34
2023,"08","Nou Barris","52","la Prosperitat","084","Furgonetes",27.83
2023,"08","Nou Barris","52","la Prosperitat","084","Camions",4.49
2023,"08","Nou Barris","52","la Prosperitat","084","Resta de vehicles",4.49
2023,"08","Nou Barris","52","la Prosperitat","085","Turismes",261.69
2023,"08","Nou Barris","52","la Prosperitat","085","Motos",90.26
2023,"08","Nou Barris","52","la Prosperitat","085","Ciclomotors",24.68
2023,"08","Nou Barris","52","la Prosperitat","085","Furgonetes",29.22
2023,"08","Nou Barris","52","la Prosperitat","085","Camions",11.04
2023,"08","Nou Barris","52","la Prosperitat","085","Resta de vehicles",7.14
2023,"08","Nou Barris","52","la Prosperitat","086","Turismes",266.75
2023,"08","Nou Barris","52","la Prosperitat","086","Motos",91.29
2023,"08","Nou Barris","52","la Prosperitat","086","Ciclomotors",23.71
2023,"08","Nou Barris","52","la Prosperitat","086","Furgonetes",18.97
2023,"08","Nou Barris","52","la Prosperitat","086","Camions",5.93
2023,"08","Nou Barris","52","la Prosperitat","086","Resta de vehicles",8.89
2023,"08","Nou Barris","52","la Prosperitat","087","Turismes",271.37
2023,"08","Nou Barris","52","la Prosperitat","087","Motos",69.71
2023,"08","Nou Barris","52","la Prosperitat","087","Ciclomotors",19.92
2023,"08","Nou Barris","52","la Prosperitat","087","Furgonetes",24.9
2023,"08","Nou Barris","52","la Prosperitat","087","Camions",7.47
2023,"08","Nou Barris","52","la Prosperitat","087","Resta de vehicles",8.3
2023,"08","Nou Barris","52","la Prosperitat","088","Turismes",243.79
2023,"08","Nou Barris","52","la Prosperitat","088","Motos",98.6
2023,"08","Nou Barris","52","la Prosperitat","088","Ciclomotors",16.3
2023,"08","Nou Barris","52","la Prosperitat","088","Furgonetes",20.19
2023,"08","Nou Barris","52","la Prosperitat","088","Camions",3.88
2023,"08","Nou Barris","52","la Prosperitat","088","Resta de vehicles",6.21
2023,"08","Nou Barris","52","la Prosperitat","089","Turismes",260.76
2023,"08","Nou Barris","52","la Prosperitat","089","Motos",92.72
2023,"08","Nou Barris","52","la Prosperitat","089","Ciclomotors",13.25
2023,"08","Nou Barris","52","la Prosperitat","089","Furgonetes",27.32
2023,"08","Nou Barris","52","la Prosperitat","089","Camions",8.28
2023,"08","Nou Barris","52","la Prosperitat","089","Resta de vehicles",6.62
2023,"08","Nou Barris","52","la Prosperitat","090","Turismes",285.6
2023,"08","Nou Barris","52","la Prosperitat","090","Motos",110.1
2023,"08","Nou Barris","52","la Prosperitat","090","Ciclomotors",17.38
2023,"08","Nou Barris","52","la Prosperitat","090","Furgonetes",22.35
2023,"08","Nou Barris","52","la Prosperitat","090","Camions",4.14
2023,"08","Nou Barris","52","la Prosperitat","090","Resta de vehicles",6.62
2023,"08","Nou Barris","52","la Prosperitat","091","Turismes",295
2023,"08","Nou Barris","52","la Prosperitat","091","Motos",102.5
2023,"08","Nou Barris","52","la Prosperitat","091","Ciclomotors",20.83
2023,"08","Nou Barris","52","la Prosperitat","091","Furgonetes",23.33
2023,"08","Nou Barris","52","la Prosperitat","091","Camions",5.83
2023,"08","Nou Barris","52","la Prosperitat","091","Resta de vehicles",3.33
2023,"08","Nou Barris","52","la Prosperitat","092","Turismes",319.28
2023,"08","Nou Barris","52","la Prosperitat","092","Motos",111.45
2023,"08","Nou Barris","52","la Prosperitat","092","Ciclomotors",9.04
2023,"08","Nou Barris","52","la Prosperitat","092","Furgonetes",20.08
2023,"08","Nou Barris","52","la Prosperitat","092","Camions",4.02
2023,"08","Nou Barris","52","la Prosperitat","092","Resta de vehicles",4.02
2023,"08","Nou Barris","52","la Prosperitat","093","Turismes",241.43
2023,"08","Nou Barris","52","la Prosperitat","093","Motos",98.13
2023,"08","Nou Barris","52","la Prosperitat","093","Ciclomotors",15.58
2023,"08","Nou Barris","52","la Prosperitat","093","Furgonetes",20.25
2023,"08","Nou Barris","52","la Prosperitat","093","Camions",9.35
2023,"08","Nou Barris","52","la Prosperitat","093","Resta de vehicles",3.89
2023,"08","Nou Barris","52","la Prosperitat","094","Turismes",273.56
2023,"08","Nou Barris","52","la Prosperitat","094","Motos",85.79
2023,"08","Nou Barris","52","la Prosperitat","094","Ciclomotors",16.17
2023,"08","Nou Barris","52","la Prosperitat","094","Furgonetes",18.28
2023,"08","Nou Barris","52","la Prosperitat","094","Camions",7.03
2023,"08","Nou Barris","52","la Prosperitat","094","Resta de vehicles",4.22
2023,"08","Nou Barris","52","la Prosperitat","095","Turismes",293.74
2023,"08","Nou Barris","52","la Prosperitat","095","Motos",102.45
2023,"08","Nou Barris","52","la Prosperitat","095","Ciclomotors",15.41
2023,"08","Nou Barris","52","la Prosperitat","095","Furgonetes",14.51
2023,"08","Nou Barris","52","la Prosperitat","095","Camions",1.81
2023,"08","Nou Barris","52","la Prosperitat","095","Resta de vehicles",8.16
2023,"08","Nou Barris","52","la Prosperitat","096","Turismes",353.21
2023,"08","Nou Barris","52","la Prosperitat","096","Motos",114.71
2023,"08","Nou Barris","52","la Prosperitat","096","Ciclomotors",27.22
2023,"08","Nou Barris","52","la Prosperitat","096","Furgonetes",29.81
2023,"08","Nou Barris","52","la Prosperitat","096","Camions",18.79
2023,"08","Nou Barris","52","la Prosperitat","096","Resta de vehicles",17.5
2023,"08","Nou Barris","52","la Prosperitat","097","Turismes",291.38
2023,"08","Nou Barris","52","la Prosperitat","097","Motos",103.34
2023,"08","Nou Barris","52","la Prosperitat","097","Ciclomotors",13.99
2023,"08","Nou Barris","52","la Prosperitat","097","Furgonetes",28.75
2023,"08","Nou Barris","52","la Prosperitat","097","Camions",3.89
2023,"08","Nou Barris","52","la Prosperitat","097","Resta de vehicles",1.55
2023,"08","Nou Barris","52","la Prosperitat","098","Turismes",274.45
2023,"08","Nou Barris","52","la Prosperitat","098","Motos",94.64
2023,"08","Nou Barris","52","la Prosperitat","098","Ciclomotors",8.68
2023,"08","Nou Barris","52","la Prosperitat","098","Furgonetes",22.87
2023,"08","Nou Barris","52","la Prosperitat","098","Camions",14.2
2023,"08","Nou Barris","52","la Prosperitat","098","Resta de vehicles",6.31
2023,"08","Nou Barris","52","la Prosperitat","099","Turismes",243.62
2023,"08","Nou Barris","52","la Prosperitat","099","Motos",89.03
2023,"08","Nou Barris","52","la Prosperitat","099","Ciclomotors",27.61
2023,"08","Nou Barris","52","la Prosperitat","099","Furgonetes",20.01
2023,"08","Nou Barris","52","la Prosperitat","099","Camions",6.9
2023,"08","Nou Barris","52","la Prosperitat","099","Resta de vehicles",6.9
2023,"08","Nou Barris","52","la Prosperitat","100","Turismes",235.07
2023,"08","Nou Barris","52","la Prosperitat","100","Motos",104.9
2023,"08","Nou Barris","52","la Prosperitat","100","Ciclomotors",16.85
2023,"08","Nou Barris","52","la Prosperitat","100","Furgonetes",21.44
2023,"08","Nou Barris","52","la Prosperitat","100","Camions",8.42
2023,"08","Nou Barris","52","la Prosperitat","100","Resta de vehicles",4.59
2023,"08","Nou Barris","52","la Prosperitat","101","Turismes",277.52
2023,"08","Nou Barris","52","la Prosperitat","101","Motos",72.6
2023,"08","Nou Barris","52","la Prosperitat","101","Ciclomotors",15.22
2023,"08","Nou Barris","52","la Prosperitat","101","Furgonetes",18.15
2023,"08","Nou Barris","52","la Prosperitat","101","Camions",5.27
2023,"08","Nou Barris","52","la Prosperitat","101","Resta de vehicles",8.78
2023,"08","Nou Barris","52","la Prosperitat","102","Turismes",199.61
2023,"08","Nou Barris","52","la Prosperitat","102","Motos",77.91
2023,"08","Nou Barris","52","la Prosperitat","102","Ciclomotors",19.32
2023,"08","Nou Barris","52","la Prosperitat","102","Furgonetes",19.32
2023,"08","Nou Barris","52","la Prosperitat","102","Camions",6.44
2023,"08","Nou Barris","52","la Prosperitat","102","Resta de vehicles",5.8
2023,"08","Nou Barris","53","la Trinitat Nova","103","Turismes",215.35
2023,"08","Nou Barris","53","la Trinitat Nova","103","Motos",79.71
2023,"08","Nou Barris","53","la Trinitat Nova","103","Ciclomotors",29.15
2023,"08","Nou Barris","53","la Trinitat Nova","103","Furgonetes",24.39
2023,"08","Nou Barris","53","la Trinitat Nova","103","Camions",6.54
2023,"08","Nou Barris","53","la Trinitat Nova","103","Resta de vehicles",1.78
2023,"08","Nou Barris","53","la Trinitat Nova","104","Turismes",279.41
2023,"08","Nou Barris","53","la Trinitat Nova","104","Motos",82.04
2023,"08","Nou Barris","53","la Trinitat Nova","104","Ciclomotors",13.93
2023,"08","Nou Barris","53","la Trinitat Nova","104","Furgonetes",18.58
2023,"08","Nou Barris","53","la Trinitat Nova","104","Resta de vehicles",4.64
2023,"08","Nou Barris","53","la Trinitat Nova","105","Turismes",250
2023,"08","Nou Barris","53","la Trinitat Nova","105","Motos",76.33
2023,"08","Nou Barris","53","la Trinitat Nova","105","Ciclomotors",21.01
2023,"08","Nou Barris","53","la Trinitat Nova","105","Furgonetes",30.81
2023,"08","Nou Barris","53","la Trinitat Nova","105","Camions",14.71
2023,"08","Nou Barris","53","la Trinitat Nova","105","Resta de vehicles",3.5
2023,"08","Nou Barris","53","la Trinitat Nova","106","Turismes",272.8
2023,"08","Nou Barris","53","la Trinitat Nova","106","Motos",80.37
2023,"08","Nou Barris","53","la Trinitat Nova","106","Ciclomotors",30.91
2023,"08","Nou Barris","53","la Trinitat Nova","106","Furgonetes",23.18
2023,"08","Nou Barris","53","la Trinitat Nova","106","Camions",7.73
2023,"08","Nou Barris","53","la Trinitat Nova","106","Resta de vehicles",6.18
2023,"08","Nou Barris","53","la Trinitat Nova","107","Turismes",266.98
2023,"08","Nou Barris","53","la Trinitat Nova","107","Motos",88.65
2023,"08","Nou Barris","53","la Trinitat Nova","107","Ciclomotors",25.4
2023,"08","Nou Barris","53","la Trinitat Nova","107","Furgonetes",26.44
2023,"08","Nou Barris","53","la Trinitat Nova","107","Camions",4.15
2023,"08","Nou Barris","53","la Trinitat Nova","107","Resta de vehicles",3.11
2023,"08","Nou Barris","54","Torre Baró","108","Turismes",286.51
2023,"08","Nou Barris","54","Torre Baró","108","Motos",93.15
2023,"08","Nou Barris","54","Torre Baró","108","Ciclomotors",32.73
2023,"08","Nou Barris","54","Torre Baró","108","Furgonetes",36.25
2023,"08","Nou Barris","54","Torre Baró","108","Camions",20.64
2023,"08","Nou Barris","54","Torre Baró","108","Resta de vehicles",7.55
2023,"08","Nou Barris","54","Torre Baró","109","Turismes",360.97
2023,"08","Nou Barris","54","Torre Baró","109","Motos",133.26
2023,"08","Nou Barris","54","Torre Baró","109","Ciclomotors",68.21
2023,"08","Nou Barris","54","Torre Baró","109","Furgonetes",35.68
2023,"08","Nou Barris","54","Torre Baró","109","Camions",19.94
2023,"08","Nou Barris","54","Torre Baró","109","Resta de vehicles",13.64
2023,"08","Nou Barris","55","Ciutat Meridiana","110","Turismes",237.44
2023,"08","Nou Barris","55","Ciutat Meridiana","110","Motos",52.77
2023,"08","Nou Barris","55","Ciutat Meridiana","110","Ciclomotors",23.85
2023,"08","Nou Barris","55","Ciutat Meridiana","110","Furgonetes",26.89
2023,"08","Nou Barris","55","Ciutat Meridiana","110","Camions",9.13
2023,"08","Nou Barris","55","Ciutat Meridiana","110","Resta de vehicles",6.6
2023,"08","Nou Barris","55","Ciutat Meridiana","111","Turismes",223.83
2023,"08","Nou Barris","55","Ciutat Meridiana","111","Motos",57.16
2023,"08","Nou Barris","55","Ciutat Meridiana","111","Ciclomotors",27.08
2023,"08","Nou Barris","55","Ciutat Meridiana","111","Furgonetes",23.47
2023,"08","Nou Barris","55","Ciutat Meridiana","111","Camions",9.63
2023,"08","Nou Barris","55","Ciutat Meridiana","111","Resta de vehicles",2.41
2023,"08","Nou Barris","55","Ciutat Meridiana","112","Turismes",241.4
2023,"08","Nou Barris","55","Ciutat Meridiana","112","Motos",48.98
2023,"08","Nou Barris","55","Ciutat Meridiana","112","Ciclomotors",15.16
2023,"08","Nou Barris","55","Ciutat Meridiana","112","Furgonetes",21.57
2023,"08","Nou Barris","55","Ciutat Meridiana","112","Camions",15.74
2023,"08","Nou Barris","55","Ciutat Meridiana","112","Resta de vehicles",9.33
2023,"08","Nou Barris","55","Ciutat Meridiana","113","Turismes",224.71
2023,"08","Nou Barris","55","Ciutat Meridiana","113","Motos",53.58
2023,"08","Nou Barris","55","Ciutat Meridiana","113","Ciclomotors",13.67
2023,"08","Nou Barris","55","Ciutat Meridiana","113","Furgonetes",25.7
2023,"08","Nou Barris","55","Ciutat Meridiana","113","Camions",7.11
2023,"08","Nou Barris","55","Ciutat Meridiana","113","Resta de vehicles",4.37
2023,"08","Nou Barris","55","Ciutat Meridiana","114","Turismes",292.74
2023,"08","Nou Barris","55","Ciutat Meridiana","114","Motos",79.15
2023,"08","Nou Barris","55","Ciutat Meridiana","114","Ciclomotors",15.73
2023,"08","Nou Barris","55","Ciutat Meridiana","114","Furgonetes",25.88
2023,"08","Nou Barris","55","Ciutat Meridiana","114","Camions",5.07
2023,"08","Nou Barris","55","Ciutat Meridiana","114","Resta de vehicles",5.58
2023,"08","Nou Barris","55","Ciutat Meridiana","115","Turismes",233.47
2023,"08","Nou Barris","55","Ciutat Meridiana","115","Motos",49.74
2023,"08","Nou Barris","55","Ciutat Meridiana","115","Ciclomotors",14.04
2023,"08","Nou Barris","55","Ciutat Meridiana","115","Furgonetes",21.65
2023,"08","Nou Barris","55","Ciutat Meridiana","115","Camions",12.87
2023,"08","Nou Barris","55","Ciutat Meridiana","115","Resta de vehicles",6.44
2023,"08","Nou Barris","56","Vallbona","116","Turismes",325.83
2023,"08","Nou Barris","56","Vallbona","116","Motos",107.67
2023,"08","Nou Barris","56","Vallbona","116","Ciclomotors",40.11
2023,"08","Nou Barris","56","Vallbona","116","Furgonetes",30.96
2023,"08","Nou Barris","56","Vallbona","116","Camions",25.33
2023,"08","Nou Barris","56","Vallbona","116","Resta de vehicles",18.3
2023,"09","Sant Andreu","57","la Trinitat Vella","001","Turismes",251.02
2023,"09","Sant Andreu","57","la Trinitat Vella","001","Motos",65.35
2023,"09","Sant Andreu","57","la Trinitat Vella","001","Ciclomotors",24.88
2023,"09","Sant Andreu","57","la Trinitat Vella","001","Furgonetes",26.74
2023,"09","Sant Andreu","57","la Trinitat Vella","001","Camions",10.03
2023,"09","Sant Andreu","57","la Trinitat Vella","001","Resta de vehicles",1.49
2023,"09","Sant Andreu","57","la Trinitat Vella","002","Turismes",256.87
2023,"09","Sant Andreu","57","la Trinitat Vella","002","Motos",88.37
2023,"09","Sant Andreu","57","la Trinitat Vella","002","Ciclomotors",23.81
2023,"09","Sant Andreu","57","la Trinitat Vella","002","Furgonetes",25.18
2023,"09","Sant Andreu","57","la Trinitat Vella","002","Camions",6.87
2023,"09","Sant Andreu","57","la Trinitat Vella","002","Resta de vehicles",2.75
2023,"09","Sant Andreu","57","la Trinitat Vella","003","Turismes",248.61
2023,"09","Sant Andreu","57","la Trinitat Vella","003","Motos",84.72
2023,"09","Sant Andreu","57","la Trinitat Vella","003","Ciclomotors",25.46
2023,"09","Sant Andreu","57","la Trinitat Vella","003","Furgonetes",24.54
2023,"09","Sant Andreu","57","la Trinitat Vella","003","Camions",7.41
2023,"09","Sant Andreu","57","la Trinitat Vella","003","Resta de vehicles",4.17
2023,"09","Sant Andreu","57","la Trinitat Vella","004","Turismes",270.25
2023,"09","Sant Andreu","57","la Trinitat Vella","004","Motos",79.78
2023,"09","Sant Andreu","57","la Trinitat Vella","004","Ciclomotors",25.97
2023,"09","Sant Andreu","57","la Trinitat Vella","004","Furgonetes",25.97
2023,"09","Sant Andreu","57","la Trinitat Vella","004","Camions",4.33
2023,"09","Sant Andreu","57","la Trinitat Vella","004","Resta de vehicles",1.86
2023,"09","Sant Andreu","57","la Trinitat Vella","005","Turismes",303.31
2023,"09","Sant Andreu","57","la Trinitat Vella","005","Motos",91.91
2023,"09","Sant Andreu","57","la Trinitat Vella","005","Ciclomotors",17.77
2023,"09","Sant Andreu","57","la Trinitat Vella","005","Furgonetes",26.96
2023,"09","Sant Andreu","57","la Trinitat Vella","005","Camions",15.32
2023,"09","Sant Andreu","57","la Trinitat Vella","005","Resta de vehicles",8.58
2023,"09","Sant Andreu","58","Baró de Viver","006","Turismes",265.4
2023,"09","Sant Andreu","58","Baró de Viver","006","Motos",90.84
2023,"09","Sant Andreu","58","Baró de Viver","006","Ciclomotors",26.86
2023,"09","Sant Andreu","58","Baró de Viver","006","Furgonetes",13.43
2023,"09","Sant Andreu","58","Baró de Viver","006","Camions",8.69
2023,"09","Sant Andreu","58","Baró de Viver","006","Resta de vehicles",5.53
2023,"09","Sant Andreu","58","Baró de Viver","007","Turismes",282.67
2023,"09","Sant Andreu","58","Baró de Viver","007","Motos",98.02
2023,"09","Sant Andreu","58","Baró de Viver","007","Ciclomotors",23.56
2023,"09","Sant Andreu","58","Baró de Viver","007","Furgonetes",31.91
2023,"09","Sant Andreu","58","Baró de Viver","007","Camions",12.16
2023,"09","Sant Andreu","58","Baró de Viver","007","Resta de vehicles",7.6
2023,"09","Sant Andreu","59","el Bon Pastor","008","Turismes",400.65
2023,"09","Sant Andreu","59","el Bon Pastor","008","Motos",118.67
2023,"09","Sant Andreu","59","el Bon Pastor","008","Ciclomotors",8.17
2023,"09","Sant Andreu","59","el Bon Pastor","008","Furgonetes",16.88
2023,"09","Sant Andreu","59","el Bon Pastor","008","Camions",4.9
2023,"09","Sant Andreu","59","el Bon Pastor","008","Resta de vehicles",7.62
2023,"09","Sant Andreu","59","el Bon Pastor","009","Turismes",696.48
2023,"09","Sant Andreu","59","el Bon Pastor","009","Motos",189.44
2023,"09","Sant Andreu","59","el Bon Pastor","009","Ciclomotors",29.58
2023,"09","Sant Andreu","59","el Bon Pastor","009","Furgonetes",161.97
2023,"09","Sant Andreu","59","el Bon Pastor","009","Camions",79.58
2023,"09","Sant Andreu","59","el Bon Pastor","009","Resta de vehicles",36.62
2023,"09","Sant Andreu","59","el Bon Pastor","010","Turismes",333.52
2023,"09","Sant Andreu","59","el Bon Pastor","010","Motos",84.64
2023,"09","Sant Andreu","59","el Bon Pastor","010","Ciclomotors",18.5
2023,"09","Sant Andreu","59","el Bon Pastor","010","Furgonetes",35.31
2023,"09","Sant Andreu","59","el Bon Pastor","010","Camions",11.77
2023,"09","Sant Andreu","59","el Bon Pastor","010","Resta de vehicles",8.41
2023,"09","Sant Andreu","59","el Bon Pastor","011","Turismes",317.76
2023,"09","Sant Andreu","59","el Bon Pastor","011","Motos",76.83
2023,"09","Sant Andreu","59","el Bon Pastor","011","Ciclomotors",38.72
2023,"09","Sant Andreu","59","el Bon Pastor","011","Furgonetes",27.66
2023,"09","Sant Andreu","59","el Bon Pastor","011","Camions",6.15
2023,"09","Sant Andreu","59","el Bon Pastor","011","Resta de vehicles",2.46
2023,"09","Sant Andreu","59","el Bon Pastor","013","Turismes",230.51
2023,"09","Sant Andreu","59","el Bon Pastor","013","Motos",76.05
2023,"09","Sant Andreu","59","el Bon Pastor","013","Ciclomotors",16.06
2023,"09","Sant Andreu","59","el Bon Pastor","013","Furgonetes",20.78
2023,"09","Sant Andreu","59","el Bon Pastor","013","Camions",6.61
2023,"09","Sant Andreu","59","el Bon Pastor","013","Resta de vehicles",2.83
2023,"09","Sant Andreu","59","el Bon Pastor","014","Turismes",118.53
2023,"09","Sant Andreu","59","el Bon Pastor","014","Motos",32.3
2023,"09","Sant Andreu","59","el Bon Pastor","014","Ciclomotors",10.41
2023,"09","Sant Andreu","59","el Bon Pastor","014","Furgonetes",22.96
2023,"09","Sant Andreu","59","el Bon Pastor","014","Camions",3.47
2023,"09","Sant Andreu","59","el Bon Pastor","014","Resta de vehicles",3.47
2023,"09","Sant Andreu","59","el Bon Pastor","015","Turismes",633.21
2023,"09","Sant Andreu","59","el Bon Pastor","015","Motos",106.15
2023,"09","Sant Andreu","59","el Bon Pastor","015","Ciclomotors",18.39
2023,"09","Sant Andreu","59","el Bon Pastor","015","Furgonetes",199.16
2023,"09","Sant Andreu","59","el Bon Pastor","015","Camions",308.46
2023,"09","Sant Andreu","59","el Bon Pastor","015","Resta de vehicles",111.93
2023,"09","Sant Andreu","60","Sant Andreu","016","Turismes",373.22
2023,"09","Sant Andreu","60","Sant Andreu","016","Motos",118.86
2023,"09","Sant Andreu","60","Sant Andreu","016","Ciclomotors",9.51
2023,"09","Sant Andreu","60","Sant Andreu","016","Furgonetes",14.26
2023,"09","Sant Andreu","60","Sant Andreu","016","Camions",2.38
2023,"09","Sant Andreu","60","Sant Andreu","016","Resta de vehicles",11.89
2023,"09","Sant Andreu","60","Sant Andreu","017","Turismes",302.73
2023,"09","Sant Andreu","60","Sant Andreu","017","Motos",119.1
2023,"09","Sant Andreu","60","Sant Andreu","017","Ciclomotors",13.31
2023,"09","Sant Andreu","60","Sant Andreu","017","Furgonetes",18.63
2023,"09","Sant Andreu","60","Sant Andreu","017","Camions",2.66
2023,"09","Sant Andreu","60","Sant Andreu","017","Resta de vehicles",5.99
2023,"09","Sant Andreu","60","Sant Andreu","018","Turismes",304.92
2023,"09","Sant Andreu","60","Sant Andreu","018","Motos",115.04
2023,"09","Sant Andreu","60","Sant Andreu","018","Ciclomotors",19.4
2023,"09","Sant Andreu","60","Sant Andreu","018","Furgonetes",15.94
2023,"09","Sant Andreu","60","Sant Andreu","018","Camions",4.85
2023,"09","Sant Andreu","60","Sant Andreu","018","Resta de vehicles",3.47
2023,"09","Sant Andreu","60","Sant Andreu","019","Turismes",337.59
2023,"09","Sant Andreu","60","Sant Andreu","019","Motos",124.67
2023,"09","Sant Andreu","60","Sant Andreu","019","Ciclomotors",21.03
2023,"09","Sant Andreu","60","Sant Andreu","019","Furgonetes",12.02
2023,"09","Sant Andreu","60","Sant Andreu","019","Camions",5.26
2023,"09","Sant Andreu","60","Sant Andreu","019","Resta de vehicles",10.89
2023,"09","Sant Andreu","60","Sant Andreu","020","Turismes",276.54
2023,"09","Sant Andreu","60","Sant Andreu","020","Motos",103.48
2023,"09","Sant Andreu","60","Sant Andreu","020","Ciclomotors",15.17
2023,"09","Sant Andreu","60","Sant Andreu","020","Furgonetes",19.63
2023,"09","Sant Andreu","60","Sant Andreu","020","Camions",5.35
2023,"09","Sant Andreu","60","Sant Andreu","020","Resta de vehicles",5.35
2023,"09","Sant Andreu","60","Sant Andreu","021","Turismes",352.01
2023,"09","Sant Andreu","60","Sant Andreu","021","Motos",125.72
2023,"09","Sant Andreu","60","Sant Andreu","021","Ciclomotors",27.3
2023,"09","Sant Andreu","60","Sant Andreu","021","Furgonetes",30.89
2023,"09","Sant Andreu","60","Sant Andreu","021","Camions",7.18
2023,"09","Sant Andreu","60","Sant Andreu","021","Resta de vehicles",3.59
2023,"09","Sant Andreu","60","Sant Andreu","022","Turismes",264.61
2023,"09","Sant Andreu","60","Sant Andreu","022","Motos",112.95
2023,"09","Sant Andreu","60","Sant Andreu","022","Ciclomotors",23.7
2023,"09","Sant Andreu","60","Sant Andreu","022","Furgonetes",18.17
2023,"09","Sant Andreu","60","Sant Andreu","022","Camions",3.16
2023,"09","Sant Andreu","60","Sant Andreu","022","Resta de vehicles",9.48
2023,"09","Sant Andreu","60","Sant Andreu","023","Turismes",303.01
2023,"09","Sant Andreu","60","Sant Andreu","023","Motos",142.74
