station_id,name,neighborhood,explanatory_score_0_100,explanatory_score_percentile,bikes_ratio_capacity_mean,target_percentile_0_100,structural_gap_score,score_interpretation,pred__xgboost,prediction_percentile_0_100,predictive_gap,predictive_interpretation
385,"C/ CASANOVA, 119",l'Antiga Esquerra de l'Eixample,58.36,68.32,0.1909496057593417,25.78,42.54,Sobrevalorada por score,0.19586726,25.97,-0.004918,Sobrepredicha por modelo
67,"C/ ROCAFORT, 214 | C/ ROSSELLÓ",la Nova Esquerra de l'Eixample,60.39,72.47,0.2111570187175604,29.83,42.64,Sobrevalorada por score,0.18009937,19.89,0.031058,Infrapredicha por modelo
84,C/ DEL COMTE D'URGELL 75 B,la Nova Esquerra de l'Eixample,74.22,96.32,0.317897063730397,53.59,42.73,Sobrevalorada por score,0.2828743,46.78,0.035023,Infrapredicha por modelo
222,"C/ DEL CANÓ, 1",la Vila de Gràcia,55.3,62.71,0.1735800486804042,19.89,42.82,Sobrevalorada por score,0.25363088,40.15,-0.080051,Sobrepredicha por modelo
191,"C/ ENTENÇA, 137",la Nova Esquerra de l'Eixample,57.86,67.77,0.1849912899692784,24.68,43.09,Sobrevalorada por score,0.31637484,53.41,-0.131384,Sobrepredicha por modelo
79, PL.  UNIVERSITAT,Sant Antoni,67.31,86.19,0.2557430782523761,42.36,43.83,Sobrevalorada por score,0.23931094,37.38,0.016432,Infrapredicha por modelo
432,"C/ MARTÍ I FRANQUÈS, 1",la Maternitat i Sant Ramon,60.52,73.3,0.208941919603265,29.28,44.02,Sobrevalorada por score,0.14693435,7.18,0.062008,Infrapredicha por modelo
200,"C/ JOAN GÜELL, 174",les Corts,64.56,80.29,0.2355591931963573,36.1,44.19,Sobrevalorada por score,0.18928452,23.2,0.046275,Infrapredicha por modelo
438,"C/ NÀPOLS, 183",la Dreta de l'Eixample,70.64,90.79,0.2779369147528351,46.04,44.75,Sobrevalorada por score,0.2587248,41.25,0.019212,Infrapredicha por modelo
265,"C/ CASANOVA, 55",l'Antiga Esquerra de l'Eixample,68.48,87.94,0.259238348556325,43.09,44.85,Sobrevalorada por score,0.29999027,50.28,-0.040752,Sobrepredicha por modelo
74,"AV. JOSEP TARRADELLAS, 133",les Corts,62.4,76.98,0.2178248301235124,31.86,45.12,Sobrevalorada por score,0.14583173,6.81,0.071993,Infrapredicha por modelo
412,"PL. URQUINAONA, 3",la Dreta de l'Eixample,76.38,97.79,0.3070712392229665,52.67,45.12,Sobrevalorada por score,0.38123405,64.46,-0.074163,Sobrepredicha por modelo
226,"C/ MONTMANY, 1",la Vila de Gràcia,59.12,69.8,0.1843033509700176,24.49,45.31,Sobrevalorada por score,0.22590339,34.07,-0.0416,Sobrepredicha por modelo
365,"C/ VILADOMAT, 244",la Nova Esquerra de l'Eixample,52.4,56.17,0.136883735496981,10.5,45.67,Sobrevalorada por score,0.18310708,21.18,-0.046223,Sobrepredicha por modelo
430," C/ ALFAMBRA, 2 | AV. DIAGONAL",Pedralbes,65.43,82.69,0.239690057349056,37.02,45.67,Sobrevalorada por score,0.14705075,7.37,0.092639,Infrapredicha por modelo
308,"C/ CARDENAL REIG, 11",la Maternitat i Sant Ramon,63.98,78.64,0.2225709939574246,32.97,45.67,Sobrevalorada por score,0.2079463,28.18,0.014625,Infrapredicha por modelo
5,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)","Sant Pere, Santa Caterina i la Ribera",56.79,66.21,0.174814493460951,20.44,45.77,Sobrevalorada por score,0.33400953,55.99,-0.159195,Sobrepredicha por modelo
414,"VIVAGYM-C/ CASP, 67",la Dreta de l'Eixample,66.72,84.99,0.2445777572681125,39.04,45.95,Sobrevalorada por score,0.24243107,37.57,0.002147,Infrapredicha por modelo
507,"C/ SARDENYA, 494",el Baix Guinardó,55.02,61.69,0.1560517325524646,15.47,46.22,Sobrevalorada por score,0.22253874,32.23,-0.066487,Sobrepredicha por modelo
333,"PASSATGE DE SENILLOSA, 3-5",Sarrià,50.85,51.75,0.1101874838051773,5.52,46.23,Sobrevalorada por score,0.15895064,11.79,-0.048763,Sobrepredicha por modelo
443,"C/ CASANOVA, 139",l'Antiga Esquerra de l'Eixample,64.08,79.37,0.2212304379644224,32.6,46.77,Sobrevalorada por score,0.1893609,23.39,0.03187,Infrapredicha por modelo
198,"C/ VALLESPIR, 194",les Corts,53.28,58.75,0.1448799284502286,11.97,46.78,Sobrevalorada por score,0.22406876,33.15,-0.079189,Sobrepredicha por modelo
20,"C/ CARTAGENA, 308",la Sagrada Família,68.91,88.95,0.2501688808826841,41.44,47.51,Sobrevalorada por score,0.20857546,28.55,0.041593,Infrapredicha por modelo
80,"C/ ENRIC  GRANADOS, 35",l'Antiga Esquerra de l'Eixample,65.27,82.32,0.2292022054686621,34.62,47.7,Sobrevalorada por score,0.21158417,28.73,0.017618,Infrapredicha por modelo
230,"C/ DE NIL FABRA, 16-20",la Vila de Gràcia,55.3,62.71,0.1530977556808235,14.55,48.16,Sobrevalorada por score,0.21720338,30.94,-0.064106,Sobrepredicha por modelo
331,"C/ CASTELLNOU, 65",les Tres Torres,52.64,57.27,0.1248431823884276,8.47,48.8,Sobrevalorada por score,0.12547451,2.03,-0.000631,Sobrepredicha por modelo
406,"GRAN VIA DE LES CORTS CATALANES, 592",la Dreta de l'Eixample,73.22,95.21,0.2782564501384852,46.22,48.99,Sobrevalorada por score,0.3057663,51.38,-0.02751,Sobrepredicha por modelo
236,"AV. PARAL.LEL, 194",Sant Antoni,69.99,89.87,0.247148025088704,40.15,49.72,Sobrevalorada por score,0.37580532,63.54,-0.128657,Sobrepredicha por modelo
229,"C/ DE LA SANTACREU, 2 (PL. DE LA VIRREINA)",la Vila de Gràcia,57.19,66.85,0.1638691013408973,17.13,49.72,Sobrevalorada por score,0.18594828,22.28,-0.022079,Sobrepredicha por modelo
383,"C/ NUMÀNCIA, 2",Sants,69.12,89.13,0.2451790237163251,39.41,49.72,Sobrevalorada por score,0.23314437,35.91,0.012035,Infrapredicha por modelo
287,"Mercado Time Out GRAN VIA , 632",la Dreta de l'Eixample,80.33,99.82,0.2970915492957746,49.91,49.91,Sobrevalorada por score,0.28865016,48.07,0.008441,Infrapredicha por modelo
513,"VIA AUGUSTA, 317",Sarrià,50.48,51.2,0.0805192608226328,1.29,49.91,Sobrevalorada por score,0.13917214,4.42,-0.058653,Sobrepredicha por modelo
66,"GRAN VIA DE LES CORTS CATALANES, 609",la Dreta de l'Eixample,80.13,99.45,0.2932827827263502,49.36,50.09,Sobrevalorada por score,0.31502745,53.04,-0.021745,Sobrepredicha por modelo
454,"C/ SARDENYA, 402",el Baix Guinardó,56.34,65.29,0.1551418550630351,15.1,50.19,Sobrevalorada por score,0.2238744,32.97,-0.068733,Sobrepredicha por modelo
76,"C/ CÒRSEGA, 216",l'Antiga Esquerra de l'Eixample,58.62,69.15,0.1713534717501081,18.78,50.37,Sobrevalorada por score,0.16456056,14.18,0.006793,Infrapredicha por modelo
284,"AV. DIAGONAL, 652",les Corts,55.91,63.9,0.1501315295001878,13.44,50.46,Sobrevalorada por score,0.1956786,25.78,-0.045547,Sobrepredicha por modelo
596,"C/ DIPUTACIÓ, 303",la Dreta de l'Eixample,71.53,91.71,0.2466912239244616,39.96,51.75,Sobrevalorada por score,0.26758072,43.65,-0.020889,Sobrepredicha por modelo
29,"C/ PROVENÇA, 388-390",la Dreta de l'Eixample,64.28,79.74,0.2033502771512859,27.99,51.75,Sobrevalorada por score,0.16347538,13.63,0.039875,Infrapredicha por modelo
494,"RBLA. CATALUNYA, 33 - C/ DIPUTACIÓ",la Dreta de l'Eixample,77.09,98.34,0.2785219094985117,46.41,51.93,Sobrevalorada por score,0.24323742,37.75,0.035284,Infrapredicha por modelo
327,"C/ REUS, 23",Sant Gervasi - la Bonanova,53.2,58.29,0.1110985957798302,5.89,52.4,Sobrevalorada por score,0.1385794,4.24,-0.027481,Sobrepredicha por modelo
207,"AV. DIAGONAL, 634",les Corts,64.05,79.1,0.1924350148591205,26.7,52.4,Sobrevalorada por score,0.19277672,24.49,-0.000342,Sobrepredicha por modelo
78,PL. UNIVERSITAT /  ARIBAU,Sant Antoni,67.56,87.11,0.2276871131119865,34.25,52.86,Sobrevalorada por score,0.2841053,47.33,-0.056418,Sobrepredicha por modelo
72,"C/ PROVENÇA, 215",la Dreta de l'Eixample,71.75,92.45,0.2447679557089732,39.23,53.22,Sobrevalorada por score,0.16245241,13.26,0.082316,Infrapredicha por modelo
395,"PL. CATALUNYA, 20",la Dreta de l'Eixample,73.51,95.58,0.2500961148806617,41.25,54.33,Sobrevalorada por score,0.33601987,56.72,-0.085924,Sobrepredicha por modelo
61,"C/ ARAGÓ, 288",la Dreta de l'Eixample,74.06,96.13,0.2500303461191649,41.07,55.06,Sobrevalorada por score,0.22997133,35.36,0.020059,Infrapredicha por modelo
206,"AV. DIAGONAL, 650",les Corts,61.59,75.69,0.1727719916297138,19.71,55.98,Sobrevalorada por score,0.18232533,20.99,-0.009553,Sobrepredicha por modelo
19,"C/ ROSSELLÓ, 354",la Sagrada Família,67.32,86.37,0.2115039597642908,30.39,55.98,Sobrevalorada por score,0.19557795,25.6,0.015926,Infrapredicha por modelo
205,"C/ DE CAN SEGALAR, 4",les Corts,54.24,60.22,0.1024042634183479,4.05,56.17,Sobrevalorada por score,0.18607904,22.47,-0.083675,Sobrepredicha por modelo
90,"C/ ROSSELLÓ, 108-110",l'Antiga Esquerra de l'Eixample,61.46,74.95,0.1699559757866826,18.6,56.35,Sobrevalorada por score,0.22263946,32.41,-0.052683,Sobrepredicha por modelo
306,"C/ DOCTOR SALVADOR CARDENAL, 1-5",la Maternitat i Sant Ramon,59.69,70.99,0.1512020133723987,14.0,56.99,Sobrevalorada por score,0.18092847,20.26,-0.029726,Sobrepredicha por modelo
1,"GRAN VIA CORTS CATALANES, 760",el Fort Pienc,66.13,83.43,0.1913431588165633,26.34,57.09,Sobrevalorada por score,0.31388718,52.85,-0.122544,Sobrepredicha por modelo
201,"C/ NUMÀNCIA, 136",les Corts,59.72,71.27,0.1509682933243172,13.81,57.46,Sobrevalorada por score,0.17478098,17.5,-0.023813,Sobrepredicha por modelo
510,"C/ GRAN DE GRÀCIA, 37",la Vila de Gràcia,62.63,77.44,0.1724213916433596,19.52,57.92,Sobrevalorada por score,0.17076191,16.21,0.001659,Infrapredicha por modelo
60,"RBLA. CATALUNYA, 47",la Dreta de l'Eixample,78.63,98.9,0.2495342172761527,40.88,58.02,Sobrevalorada por score,0.2163757,30.57,0.033159,Infrapredicha por modelo
394,"C/ DIPUTACIÓ, 226",l'Antiga Esquerra de l'Eixample,72.6,93.92,0.2348736117392833,35.73,58.19,Sobrevalorada por score,0.26527452,42.91,-0.030401,Sobrepredicha por modelo
203,"AV. DIAGONAL, 668",les Corts,55.28,62.43,0.1041487105821191,4.24,58.19,Sobrevalorada por score,0.22890028,34.81,-0.124752,Sobrepredicha por modelo
217,"C/ RECTOR UBACH, 24",Sant Gervasi - Galvany,62.05,75.87,0.1643474158410467,17.31,58.56,Sobrevalorada por score,0.15169242,8.66,0.012655,Infrapredicha por modelo
364,"PG. DE GRÀCIA, 61",la Dreta de l'Eixample,75.48,97.24,0.2417410493162945,38.49,58.75,Sobrevalorada por score,0.19751649,26.15,0.044225,Infrapredicha por modelo
2,"C/ ROGER DE FLOR, 126",el Fort Pienc,66.84,85.27,0.187323577261026,25.05,60.22,Sobrevalorada por score,0.26493546,42.54,-0.077612,Sobrepredicha por modelo
511,"C/ GRAN DE GRÀCIA, 91",la Vila de Gràcia,65.26,82.14,0.1781584948688711,21.73,60.41,Sobrevalorada por score,0.15976882,11.97,0.01839,Infrapredicha por modelo
554,"C/ AVENIR, 35",Sant Gervasi - Galvany,55.79,63.72,0.1005924402663533,2.95,60.77,Sobrevalorada por score,0.16135336,12.89,-0.060761,Sobrepredicha por modelo
337,"C/ CARME KARR, 12-14",Sarrià,57.61,67.59,0.1154615968342407,6.63,60.96,Sobrevalorada por score,0.12428376,1.66,-0.008822,Sobrepredicha por modelo
223,"C/ DE BONAVISTA, 14",la Vila de Gràcia,66.66,84.53,0.1798882286361064,22.47,62.06,Sobrevalorada por score,0.15496638,9.76,0.024922,Infrapredicha por modelo
23,"C/ BRUC, 45",la Dreta de l'Eixample,73.17,95.03,0.2208266479475865,32.23,62.8,Sobrevalorada por score,0.27887768,45.49,-0.058051,Sobrepredicha por modelo
360,"C/ BAILÉN, 62",la Dreta de l'Eixample,66.16,83.61,0.1750789711191336,20.63,62.98,Sobrevalorada por score,0.22116396,31.68,-0.046085,Sobrepredicha por modelo
374,"PG. DE GRÀCIA, 89",la Dreta de l'Eixample,85.64,100.0,0.2358482484005496,36.28,63.72,Sobrevalorada por score,0.17971985,19.71,0.056128,Infrapredicha por modelo
599,"C/ VALÈNCIA, 312 (xamfrà)",la Dreta de l'Eixample,72.9,94.84,0.2114613376947071,30.2,64.64,Sobrevalorada por score,0.13555668,3.87,0.075905,Infrapredicha por modelo
108,"C / INDÚSTRIA, 10",el Camp d'en Grassot i Gràcia Nova,67.29,85.82,0.1755684255684255,21.18,64.64,Sobrevalorada por score,0.17150961,16.57,0.004059,Infrapredicha por modelo
204,"AV. DIAGONAL, 672",Pedralbes,64.05,79.1,0.152847265741378,14.36,64.74,Sobrevalorada por score,0.19182122,24.13,-0.038974,Sobrepredicha por modelo
196,"C/ BERLÍN, 38",Sants,70.48,90.42,0.1891379195079556,25.6,64.82,Sobrevalorada por score,0.18677248,22.84,0.002365,Infrapredicha por modelo
547,"C/ MALLORCA, 194 (xamfrà)",l'Antiga Esquerra de l'Eixample,71.7,92.27,0.1969888676877238,27.44,64.83,Sobrevalorada por score,0.22513798,33.7,-0.028149,Sobrepredicha por modelo
367,"C/ MARQUÈS DE SENTMENAT, 46",les Corts,67.3,86.0,0.1754577464788732,20.99,65.01,Sobrevalorada por score,0.19398436,25.05,-0.018527,Sobrepredicha por modelo
413,"C/ BRUC, 66",la Dreta de l'Eixample,78.73,99.08,0.2270045666756495,34.07,65.01,Sobrevalorada por score,0.21603972,30.2,0.010965,Infrapredicha por modelo
120,"C/ LEPANT,  278",la Sagrada Família,67.21,85.64,0.1746157068737714,20.07,65.57,Sobrevalorada por score,0.2469037,38.31,-0.072288,Sobrepredicha por modelo
305,"AV. DIAGONAL, 680",Pedralbes,69.66,89.69,0.1830818988002086,23.94,65.75,Sobrevalorada por score,0.19376871,24.86,-0.010687,Sobrepredicha por modelo
496,"C/ PROVENÇA,  445",la Sagrada Família,65.05,81.4,0.1560032191539661,15.29,66.11,Sobrevalorada por score,0.17607872,17.86,-0.020076,Sobrepredicha por modelo
600,"C/ VALÈNCIA, 237",la Dreta de l'Eixample,77.46,98.71,0.2113655138748075,30.02,68.69,Sobrevalorada por score,0.23436728,36.46,-0.023002,Sobrepredicha por modelo
492,PL. TETUAN,la Dreta de l'Eixample,67.37,86.56,0.1664132026585558,17.68,68.88,Sobrevalorada por score,0.27436307,45.3,-0.10795,Sobrepredicha por modelo
350,"C/ LONDRES, 63",l'Antiga Esquerra de l'Eixample,65.07,81.58,0.1441309255079007,11.6,69.98,Sobrevalorada por score,0.14501972,6.63,-0.000889,Sobrepredicha por modelo
362,"C/ BAILÉN, 100",la Dreta de l'Eixample,76.22,97.42,0.1920713682432432,26.52,70.9,Sobrevalorada por score,0.14357945,5.89,0.048492,Infrapredicha por modelo
18,"C/ ROSSELLÓ, 453",la Sagrada Família,72.32,93.37,0.1795334159810661,22.28,71.09,Sobrevalorada por score,0.2295275,35.17,-0.049994,Sobrepredicha por modelo
209,"C/ DIPUTACIÓ, 200",l'Antiga Esquerra de l'Eixample,77.04,98.16,0.1926367564665436,27.07,71.09,Sobrevalorada por score,0.326118,54.33,-0.133481,Sobrepredicha por modelo
208,"AV. DIAGONAL, 630",Sant Gervasi - Galvany,60.54,73.48,0.0936601836568003,2.21,71.27,Sobrevalorada por score,0.17463356,17.31,-0.080973,Sobrepredicha por modelo
220,"C/ TUSET, 19",Sant Gervasi - Galvany,70.93,90.98,0.1721848216263199,18.97,72.01,Sobrevalorada por score,0.14775063,7.55,0.024434,Infrapredicha por modelo
319,"C/ SAGUÉS, 1",Sant Gervasi - Galvany,64.65,80.48,0.1127480160541663,6.45,74.03,Sobrevalorada por score,0.13111675,3.13,-0.018369,Sobrepredicha por modelo
368,"C/ DIPUTACIÓ, 373",la Dreta de l'Eixample,73.28,95.4,0.1768424792872742,21.36,74.04,Sobrevalorada por score,0.29474702,49.17,-0.117905,Sobrepredicha por modelo
465,"C/ ROSSELLÓ, 261",la Dreta de l'Eixample,77.2,98.53,0.1837785040760359,24.31,74.22,Sobrevalorada por score,0.1863456,22.65,-0.002567,Sobrepredicha por modelo
88,"C/ LONDRES, 101-103",l'Antiga Esquerra de l'Eixample,66.98,85.45,0.1407945298372513,10.68,74.77,Sobrevalorada por score,0.16586964,14.92,-0.025075,Sobrepredicha por modelo
92,"C / PROVENÇA, 241",la Dreta de l'Eixample,80.17,99.63,0.1812671245730585,23.57,76.06,Sobrevalorada por score,0.19325659,24.68,-0.011989,Sobrepredicha por modelo
370,"C/ SARDENYA, 326",la Sagrada Família,67.76,87.29,0.1420438542136097,10.87,76.42,Sobrevalorada por score,0.205241,27.81,-0.063197,Sobrepredicha por modelo
73,"C/ ENRIC GRANADOS, 93",l'Antiga Esquerra de l'Eixample,72.89,94.66,0.1656008976653193,17.5,77.16,Sobrevalorada por score,0.19826803,26.34,-0.032667,Sobrepredicha por modelo
189,"C/ BRUC, 130",la Dreta de l'Eixample,72.82,94.11,0.162887760857304,16.94,77.17,Sobrevalorada por score,0.124416634,1.84,0.038471,Infrapredicha por modelo
25,"C/ BRUC, 102",la Dreta de l'Eixample,65.33,82.5,0.1086006104593465,5.16,77.34,Sobrevalorada por score,0.2236219,32.78,-0.115021,Sobrepredicha por modelo
221,"GRAN DE GRÀCIA, 155 (METRO FONTANA)",la Vila de Gràcia,68.48,87.94,0.1359775099496883,10.31,77.63,Sobrevalorada por score,0.13450713,3.68,0.00147,Infrapredicha por modelo
101,"AV. DIAGONAL, 602",Sant Gervasi - Galvany,72.86,94.29,0.1578665010164897,15.65,78.64,Sobrevalorada por score,0.101994395,0.37,0.055872,Infrapredicha por modelo
27,"C/ PROVENÇA, 322",la Dreta de l'Eixample,64.68,80.66,0.0766652979588593,0.92,79.74,Sobrevalorada por score,0.1512026,8.47,-0.074537,Sobrepredicha por modelo
595,"C/ BRUC, 88",la Dreta de l'Eixample,68.31,87.66,0.1211452813169466,7.55,80.11,Sobrevalorada por score,0.21254718,29.1,-0.091402,Sobrepredicha por modelo
109,"C/ LONDRES,  53",l'Antiga Esquerra de l'Eixample,69.6,89.5,0.1264120291661944,8.66,80.84,Sobrevalorada por score,0.17108434,16.39,-0.044672,Sobrepredicha por modelo
224,"C / GIRONA, 176",la Dreta de l'Eixample,71.5,91.34,0.1271982665222102,9.39,81.95,Sobrevalorada por score,0.14127521,4.79,-0.014077,Sobrepredicha por modelo
107,"TRAV. DE GRÀCIA, 92 / VIA AUGUSTA",Sant Gervasi - Galvany,70.09,90.06,0.1220380601596071,8.1,81.96,Sobrevalorada por score,0.14348498,5.71,-0.021447,Sobrepredicha por modelo
320,"C/ MADRAZO, 39",Sant Gervasi - Galvany,66.35,83.98,0.0888052838391438,1.84,82.14,Sobrevalorada por score,0.15749325,11.05,-0.068688,Sobrepredicha por modelo
553,"VIA AUGUSTA, 68",la Vila de Gràcia,66.1,83.24,0.0765286705006765,0.74,82.5,Sobrevalorada por score,0.14371108,6.26,-0.067182,Sobrepredicha por modelo
597,"C/ PROVENÇA, 310",la Dreta de l'Eixample,74.99,96.69,0.1497401280854761,13.08,83.61,Sobrevalorada por score,0.16995946,16.02,-0.020219,Sobrepredicha por modelo
598,"C/ BRUC, 103 (xamfrà)",la Dreta de l'Eixample,72.19,92.63,0.1177954684629516,6.81,85.82,Sobrevalorada por score,0.19011775,23.76,-0.072322,Sobrepredicha por modelo
219,"C/ LAFORJA, 74-76",Sant Gervasi - Galvany,69.54,89.32,0.1015429741738406,3.5,85.82,Sobrevalorada por score,0.16794088,15.65,-0.066398,Sobrepredicha por modelo
102,"AV. DIAGONAL,  612",Sant Gervasi - Galvany,71.68,92.08,0.0937665381416799,2.39,89.69,Sobrevalorada por score,0.15439084,9.39,-0.060624,Sobrepredicha por modelo
68,"RAMBLA CATALUNYA, 133 /  CÒRSEGA",la Dreta de l'Eixample,76.24,97.61,0.121433250305617,7.73,89.88,Sobrevalorada por score,0.20376064,27.62,-0.082327,Sobrepredicha por modelo
123,"C/ PROVENÇA, 317",la Dreta de l'Eixample,79.95,99.26,0.1190824635606803,7.18,92.08,Sobrevalorada por score,0.15814237,11.23,-0.03906,Sobrepredicha por modelo
